       id  bayes.stellar.age_m_star  bayes.stellar.age_m_star_err  bayes.stellar.metallicity  bayes.stellar.metallicity_err  bayes.stellar.m_star  bayes.stellar.m_star_err             bayes.F0378         bayes.F0378_err             bayes.F0395         bayes.F0395_err             bayes.F0410         bayes.F0410_err             bayes.F0430         bayes.F0430_err             bayes.F0515         bayes.F0515_err             bayes.F0660         bayes.F0660_err             bayes.F0861         bayes.F0861_err           bayes.sdss.gp       bayes.sdss.gp_err           bayes.sdss.ip       bayes.sdss.ip_err           bayes.sdss.rp       bayes.sdss.rp_err           bayes.sdss.up       bayes.sdss.up_err           bayes.sdss.zp       bayes.sdss.zp_err     best.chi_square  best.reduced_chi_square  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift  best.sfh.integrated            best.sfh.sfr     best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young              best.F0378              best.F0395              best.F0410              best.F0430              best.F0515              best.F0660              best.F0861            best.sdss.up            best.sdss.gp            best.sdss.rp            best.sdss.ip            best.sdss.zp 
 T17-2091          6144.84902220533            3069.7815882999903       0.005325172713508262            0.00752682535284631    2107881.5694045546          611355.821418955     0.04136927568809921    0.004017356997703955     0.05041283813169471    0.005480362519480519     0.07126605858550403    0.004331624337929083      0.0788015402708532   0.0033748869897733333     0.12050325959155522   0.0034711631425514153     0.17276514466990534    0.004395103440884553       0.226441075100545    0.013896279787208836     0.10111944131560031   0.0028040639383660458     0.20234146114826368    0.005920717380975905     0.16329222488591916   0.0038403341391817867     0.03186225116051244   0.0026907692070804825     0.23500055150541999    0.018798011173538846   6.428321381600631       0.5843928528727846       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    6779097.872147297  1.8044881873429412e-12  1.9877415103665997e-12  1.8201992782379887e-12   8.942750991227684e+32   3.760293100906764e+30   3.7602931009044703e+30     2.2933249994819507e+18   8.942750991208636e+32  1.9047481090849233e+21  3454843.5761757484       3454843.576175007     7.416807347616958e-07     3324254.29597155        3324254.295970487     1.0628074525812456e-06   8.231519886534742e+47   8.231519886529692e+47    5.049565888487971e+35     0.04437829062447958    0.051168295415785436     0.07002758027378793     0.07806610874540841     0.12293016860658762     0.17705175741163925     0.21685002358402228    0.033529202297098486     0.10181931184794299     0.16748406905459504      0.2014697549426769     0.22021588343988935 
 T17-2135        11994.018878991608             61.63476185945229       0.029999999999986874         1.1455407635884453e-08    1682489.6750118162         84124.48375059082   0.0027401016213293022   5.036124414270439e-07    0.003192146897613883  2.1951585807983928e-06    0.006638019205586129   8.538537244696572e-06     0.00875165165824457  1.4880147401489728e-05    0.018417006640883832   4.343656583826835e-05     0.03746842530882455  0.00011631862091779646     0.05659109471647626  0.00019040698796639953     0.01447567298328605  3.3055180153300265e-05     0.04698281510523217  0.00015186561915535402    0.033535758919596655  0.00010023803189047253    0.002225750593072222  4.0476720746229986e-07     0.06011744098239428  0.00020466660488270406  375.45755553740605       34.132505048855094       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2901645.9733002116   7.723720738985188e-13   8.508096885891373e-13   7.790968659713802e-13  2.2844738107793303e+32   1.249438836313953e+30   1.2494388363133491e+30      6.037666878432474e+17  2.2844738107754853e+32  3.8449362987645574e+20  1218495.7460424532      1218495.7460422125    2.4070203310973444e-07   1683150.2272577602       1683150.2272572287      5.316700407887844e-07  2.6624867675802065e+47  2.6624867675796897e+47    5.166858438526713e+34   0.0027401322096868206   0.0031922815381798418    0.006638540995254987    0.008752561818559535    0.018419663731268156    0.037475544845013906    0.056602754403366005   0.0022257753396116775    0.014477695102538452     0.03354189380780882      0.0469921117978397     0.06012997730444134 
 T17-2096         6565.528908952786             2143.586755222292       0.023148447020036947           0.007696189756699365    1950491.7427433317        375784.76427677134    0.011084422176183984   0.0009034667356030749    0.012563440836859077   0.0011888567087675985     0.02234252079843878   0.0012695065677959408    0.027244610964810304   0.0012910670358577399     0.04951747478926563   0.0005698328703341835     0.08677633771427933   0.0024374193116931636      0.1247788906079458    0.005158763141838622    0.039872803857632554   0.0007588873692209295     0.10617122913860584   0.0036979866820038565     0.07952289985754893    0.001808034476277363    0.008917870916838815   0.0006567303473229535     0.13171826362278805   0.0055532598056093115  54.753577432314074        4.977597948392188        9000.0                20.0             9000.0               0.0                50.0             2000.0           5407.852689139               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   3060737.1650112076   8.151517925373079e-05   8.310302126877799e-05   8.165798772072525e-05  5.1506422077054925e+32  1.5129126514696606e+30     1.51284893069123e+30      6.372077843073351e+25   5.150236417954406e+32   4.057897510858855e+28  1192750.9307355864       1192725.527345124        25.403390462632665    1867986.234275622       1867930.1224868312          56.11178879109813  1.6833073249686175e+47   1.683252794593164e+47   5.4530375453540105e+42    0.011331745725764553    0.013117234884121901     0.02294917606917213    0.028123292828493806     0.05013602379375823     0.08676226815216521     0.12365475850446433    0.008961734779532325    0.040572597302392086     0.07977532396092189     0.10550625761928697      0.1308870432118654 
 T17-2107         5549.273118876111             2045.346245070711        0.02168239037773411           0.009153845842259789      5259295.57362186         992167.3861092177     0.04509232417731469    0.002944863582799838       0.052114250925787    0.004223937771558803     0.08732748139842197    0.004637305448841841     0.10403339604372067    0.005006583423128709      0.1778487887983056   0.0024670516684647203      0.2941274484553397    0.006799596868758456     0.41379713909474647     0.01410902427467636      0.1453313054911347     0.00330818264049664     0.35574902429298455    0.010272578519854771     0.27235012412827697    0.005033030059461139     0.03579819121108732    0.002203216809728614     0.43647528510405353    0.014687377285155252   10.86717717624605         0.98792519784055       11000.0                20.0            11000.0               0.0                50.0             5000.0        5028.374288117088               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    8702456.398686366   0.0006574479529736684   0.0006610017455004832   0.0006577707096699738  1.7352191577926405e+33   4.695211758397247e+30   4.6946978284062356e+30     5.1392999101154597e+26  1.7348918744036673e+33   3.272833889731029e+29  3331044.6659471933       3330839.778867129        204.88708006471407    5371411.732739169       5370959.1718662605          452.5608729089545  5.5622246091978255e+47   5.561784802967317e+47   4.3980623050859205e+43     0.04517273651357516     0.05332223232150722     0.08893597010322452     0.10693306351454966     0.18004493630338195      0.2952401950729894      0.4103953107708477     0.03526116383493193     0.14787493609697308      0.2742475158372201      0.3542636001098517      0.4339086289602201 
 T17-1845         5332.088754298747            2722.3465123908304        0.00572531954741784           0.006980729185549477     571913.9513283992         173318.5459215893    0.012006597123575633   0.0012229403894505407     0.01478668395722378   0.0018448981189435882     0.02108277988574315    0.001573756055228504    0.023277403424529074     0.00127387821558157     0.03530258407567377   0.0010793033865727933    0.050599852126862466    0.001421658118864557     0.06764122342111956    0.004261530148047927       0.029733157861108   0.0009919254714647351    0.059795866631366976    0.001975541157571895     0.04781833622733206   0.0011857194510142383     0.00927874982871513    0.000810060665940348     0.07056024608509978    0.005633661361692265   8.683637440990713       0.7894215855446103        5000.0                20.0             5000.0               0.0                50.0             5000.0       1904.8937323785708               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825     762233.731026054  0.00021226761669298726  0.00021225311155852284  0.00021226745732150088  3.0103387139105185e+32  5.1443885936451194e+29    5.142780031430856e+29     1.6085622142631287e+26  3.0091251552561228e+32  1.2135586543955602e+29  320746.24592548795      320664.56110123213         81.68482425579536    441487.4851005667        441356.9023081295         130.58279243719187  1.1433316554423817e+47  1.1430143454535804e+47    3.173099888012556e+43     0.01137656388078773    0.014058866323307473    0.021284246458308963    0.024176402188006412    0.035663912066187776     0.05080095937078932     0.06851528808759787     0.00876218790007075    0.030440850494508655     0.04841913994244452     0.05988624974715677      0.0726600405074825 
 T17-1825         8551.419340793898            1925.2402990470432        0.02625722588059533           0.004887916449510528      1971880.42653803         313190.1214564508    0.006140179786094368  0.00045498650576680035    0.006917569507834437   0.0004916830371620356    0.013392048483182963   0.0005698243295511378    0.016910005418283358   0.0005177532008208228      0.0331726323445824   0.0002246836068332681     0.06259072846232165   0.0013302704782561991     0.09247542659097419   0.0026975717614642096    0.026326471453941843  0.00025769981138458285     0.07762270650667316   0.0019460393729834051     0.05666353884196705   0.0009945221184873212    0.005020434572875967   0.0003674487165516931     0.09792850736053008   0.0029876148596467283   6.293201438923376       0.5721092217203069        8000.0                20.0             8000.0               0.0                50.0              500.0        6995.671704801113               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   3274956.5466438937   1.181568991389202e-08  1.2983472836590991e-08  1.1915975864732259e-08   3.819037309720612e+32   1.526608578144482e+30   1.5266085689081048e+30      9.236377395010229e+21   3.819037250901066e+32   5.881954640793859e+24  1319830.2897782705       1319830.286096029       0.00368224160476531   1955126.2568656227       1955126.2487321745       0.008133448309126714  1.6082208733261439e+47  1.6082208654219227e+47    7.904221191020075e+38    0.005992475714885784    0.006741866788723476    0.013186731818954295    0.016809291814457374    0.033274149666717545     0.06317160680830007     0.09345234456485975    0.004884359432549428    0.026334166340900533      0.0571600681149188     0.07834899462776453     0.09915486391795814 
 T17-2086         6141.666676182449            2868.9877154234396       0.004719541896839809           0.006658499965361942      619906.701731957         180240.1259800591    0.012047913357144818   0.0012894730324993935    0.014677642108149933   0.0018644150844000858     0.02078130981018035    0.001561586492916527    0.022963594149592648   0.0012726648583252186    0.035220574975683844   0.0011773203726870842    0.050688184005435497   0.0013085226986369576     0.06675456731073749    0.004330571690591303    0.029529555973445788    0.001045409149407675     0.05951834211266488   0.0019427670143623403    0.047858324173262995   0.0011024067559427437    0.009296884986227081   0.0008524843549212171     0.06930283468449766     0.00572570589971084  11.933857376276087       1.0848961251160079       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1987558.5732147982   5.290565256114605e-13   5.827844286621364e-13   5.336628484573523e-13  2.6219183932669324e+32  1.1024774876336682e+30   1.1024774876329957e+30      6.723782205027199e+17  2.6219183932613476e+32   5.584516561681169e+20  1012922.9727095142      1012922.9727092969    2.1745281315682253e-07    974635.6005052846         974635.600504973     3.1160371245463803e-07  2.4133930840989553e+47  2.4133930840974747e+47   1.4804784002179097e+35     0.01301123743288918     0.01500199379747531     0.02053133324811666    0.022888143325375473     0.03604180307303506    0.051909670723603946     0.06357809425455804       0.009830401439173     0.02985232696133186     0.04910452741714402     0.05906876493478974     0.06456492815767281 
 T17-2080        11624.144532029055             610.7282123260202       0.029997508882995967          0.0001578131494481511    1342070.9724723522         67103.54862361761   0.0022771530423791324   5.237351541126873e-05   0.0026443709789501844   4.710814097668763e-05    0.005476399255483166   5.948139027089303e-05   0.0072006308117326355   4.584696414152165e-05     0.01508680078088228  1.5853395520710254e-05    0.030542743785068896   0.0002804398697324414     0.04605440865091784   0.0005471970088032383    0.011864161198227887   4.596432302762658e-06     0.03826669562323576   0.0004036993459449004    0.027357885696645518  0.00021631813831434336   0.0018498885266891867   4.309554100451243e-05    0.048913950928819644   0.0005958645192267517    174.967771032913       15.906161002992091       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2377794.2045655795   6.329310529207631e-13   6.972078486937407e-13   6.384417774422567e-13   1.872043880520267e+32   1.023870055576591e+30   1.0238700555760962e+30     4.9476502112027117e+17  1.8720438805171163e+32   3.150786599141153e+20   998513.3093036336       998513.3093034364    1.9724663333222666e-07   1379280.8952619475        1379280.895261512     4.3568441958853653e-07   2.181811862625101e+47  2.1818118626246773e+47    4.234054107216361e+34   0.0022454395015413862   0.0026159595659399145    0.005440044874714686    0.007172408680719366     0.01509424997855338      0.0307098571518918     0.04638391541256696   0.0018239426008177816    0.011863948885235598     0.02748637202478946      0.0385083404803224     0.04927434734312011 
 T17-1183         7484.247259134597             2100.091863871677       0.023403408128908933          0.0065039527744173925     788795.4335289428        154923.67636897354    0.003454082914707034   0.0003305822856953139   0.0038824216667523357   0.0003874080665864656    0.007173701206382421   0.0004312358478672369    0.008864937280853661  0.00040754599967038357    0.016694650144552042   0.0001973833916464013    0.030248085785275422   0.0007300897905175394    0.044079430779195725    0.001584392027106284     0.01334526214744856  0.00024037180224037124    0.037265427733462156   0.0011106570881682465    0.027559039047226785   0.0005261082874177906   0.0028081951799587357  0.00025243670575510137     0.04656986868156599   0.0017486777012810793   8.979953117825428       0.8163593743477662       11000.0                20.0            11000.0               0.0                50.0             2000.0        7187.174998213112               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    1393929.107162825  1.6100023642964636e-05   1.643028501780187e-05  1.6129698252514135e-05  1.8261147874375475e+32   6.892787872930131e+29    6.892662018328733e+29      1.258546013975632e+25  1.8260346401000044e+32   8.014733754335058e+27   558582.7422012062       558577.7247898381           5.0174113680935    835346.3649616183        835335.2823493434          11.08261227487114  1.0224549296314345e+47  1.0224441593633434e+47   1.0770268091161105e+42    0.003427171203775834    0.003941343037268469   0.0072113564877209725     0.00899540459289599    0.016812931573151838    0.030490699192307173     0.04426794407400215   0.0027360231933796367    0.013475641971566482    0.027806379883964703     0.03744206121036213    0.046910537418620946 
 T17-1246         7783.547279715631            2016.4133899241356        0.02543600485633221           0.005362224823672489     688071.6361407522        125372.20625952403   0.0025776848548334924   0.0002145708434816095   0.0029021049485844722  0.00024772108962868637    0.005478985988378614  0.00027556449597271906    0.006845878502011585  0.00026069060570547883    0.013137523873827677  0.00012028485933440308    0.024260316607225017   0.0005676359093003938      0.0355803490888836   0.0011869991850815783    0.010465217625019998  0.00014192361596741056     0.02997618614083104   0.0008466907647964212    0.022038613302891433  0.00041958274012943983     0.00209902773026976   0.0001638912321147349     0.03764145941102392   0.0013070849094565652   7.250875842327069       0.6591705311206426       12000.0                20.0            12000.0               0.0                50.0             2000.0        8118.742419634408               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1253329.5362312922    9.48863947177454e-06   9.686959997206939e-06   9.506452928845174e-06  1.4712085692169995e+32   6.104591329576286e+29    6.104517156459215e+29      7.417311707161401e+24  1.4711613339329132e+32  4.7235284086293335e+27   507905.1403032497      507902.18326364475        2.9570396049838177    745424.3959280447        745417.8643281779          6.531599866790724  1.0076854877404995e+47  1.0076791402224338e+47   6.3475180656670754e+41     0.00255692342217108    0.002938002160440994    0.005493917208519164    0.006914911607542489    0.013209919697132517    0.024480518502116112     0.03582447060333739   0.0020488388746797348     0.01054527451464024    0.022243540404199732    0.030188473581956646    0.037978747244866086 
 T17-1374        10266.200934681456            1290.7187876510443       0.029045066321082096          0.0029389767656201634     2895307.589528963        331491.57839437865    0.006027607783356304  0.00039284828413723046    0.006898624107190268   0.0003675622869147977    0.013991713986120528   0.0004897609606402878    0.018135842589141506  0.00039743650148541887    0.037180492149964064  0.00015221040388846093      0.0734740867818651   0.0013441797736431138      0.1100130395240787   0.0025942341284185613    0.029318191372611505  0.00017351621043943261     0.09172803407714433   0.0019141924544414017     0.06605284616543738   0.0010147918139297937   0.0049149709259216886  0.00034910713328854635     0.11674275736543675   0.0028622875510755886   30.09664105038576        2.736058277307796       12000.0                20.0            12000.0               0.0                50.0              500.0       10997.485875298798               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    5433642.124858709   9.865003513694153e-12  1.0863257084560738e-11   9.950606642228851e-12   4.530307389325122e+32  2.4709988060953223e+30    2.470998806087611e+30      7.711517153852575e+18  4.5303073892760126e+32   4.910885747822386e+21  2268012.8416517656      2268012.8416486913    3.0743296950076464e-06    3165629.283206949        3165629.283200158      6.790673818686508e-06   5.266741220742864e+47   5.266741220736264e+47    6.599290468070878e+35    0.005708867885683688    0.006597401654675759    0.013595943488985037    0.017807432200765843     0.03708552772724518     0.07454200986619652     0.11209694447884974    0.004637018337297806    0.029183581792604264     0.06684364299485285     0.09327332265556942      0.1189944624605828 
 T17-1531         7126.498957479071            2349.4156633205357        0.01906340358493821           0.008587402216886593    1295681.8731103465         248848.8042680252    0.007745410369868725   0.0006798317683828696    0.008712595304120694   0.0008592102100348641    0.015376583979554192    0.000931489959832037      0.0185840734196179   0.0009343085678708344     0.03363119369897852  0.00045329020396881457    0.058511271485411555   0.0013682278902882603     0.08401931868746004   0.0029987975883156025    0.027099043281526743   0.0005903411030864999     0.07159896181571282   0.0021109305157405536     0.05366105295067544   0.0009779846215631671    0.006264730569794887   0.0005179266774295451     0.08854044961981444    0.003242319780134814   4.890301241513719      0.44457284013761084       12000.0                20.0            12000.0               0.0                50.0              500.0       10997.381653521348               1.0                     0.008                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   3063284.7797196177  5.5615210610076096e-12   6.124299193918945e-12   5.609780912265948e-12   3.345461304250423e+32   1.507140657638219e+30   1.5071406576331363e+30      5.082505133201811e+18   3.345461304210466e+32  3.9956601275401634e+21  1523407.8930372908      1523407.8930351138    2.1768905736995987e-06   1539876.8866823276       1539876.8866789432     3.3846304873080107e-06  3.2869945652795875e+47  3.2869945652654884e+47   1.4099171270877603e+36    0.007639642213714015    0.008292611355551661    0.014975526607897983    0.017905655595099917    0.033361669781641734     0.05890007564380489     0.08488815962732543     0.00629191443283697     0.02668598539631758     0.05382765229353354     0.07242222608543569     0.08897454669175027 
 T17-1431         8000.624032105965            2122.6462293385707       0.021927289367629103           0.006815040058583033    1271226.4258244466        236618.87801811227     0.00532217359928837   0.0005037256545293916    0.005950468650629898   0.0005539690607796879    0.011078311067490243   0.0006153374050159828    0.013687824612307649   0.0005486386780130797    0.025957453703042702  0.00024669737233496954     0.04727535488904097    0.001145731315232246     0.06905151816984481     0.00243983356329384     0.02072056331293194   0.0003017800486573356    0.058330800758771104   0.0017062237484034913     0.04302679601437597   0.0008393267927050565   0.0043482156989036545   0.0003972305973967231     0.07291406896320513     0.00273287676051384  28.647280140393853       2.6042981945812596        9000.0                20.0             9000.0               0.0                50.0              500.0       7995.6394340666775               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    2477021.783104625  1.3606682600222806e-09  1.4962171031926977e-09  1.3723031114274367e-09   2.811841673123234e+32  1.3356443448909258e+30   1.3356443438598126e+30     1.0311132632089834e+21  2.8118416653441354e+32   7.779098707739624e+23   1188892.653440253      1188892.6529166407     0.0005236123598217741   1288129.1296643715       1288129.1288273158      0.0008370559002005063  2.3325059161567714e+47  2.3325059141227654e+47   2.0340061149052214e+38    0.005258233733219651    0.005811159480876478    0.011001645780506535    0.013580912779171145    0.025954186019374464    0.047466528762104755     0.06948812525196717    0.004340576523709014     0.02069071162519685    0.043155917831609256     0.05865721080608036      0.0732810799283633 
 T17-1109         7070.850769001531             2335.524528086613        0.01903307635675116           0.008547248409304205    1092128.9250321696        213563.91785600863    0.006609474667036979   0.0005734571322566494    0.007439910789260609   0.0007305341084059602    0.013107267530313996    0.000784152702231595    0.015831494756293547   0.0007843576920076586    0.028601198982887634   0.0003605381056817642      0.0496858628837898   0.0012542734482493068     0.07131691685890573    0.002677904629061593    0.023054987367959995   0.0004819376376658495     0.06078560631223059   0.0019061496271938444     0.04557868405288373   0.0009109588868417993     0.00534397949739482    0.000435572496087109     0.07515506786623151   0.0028876249284797138   5.527463824943099       0.5024967113584635       11000.0                20.0            11000.0               0.0                50.0             2000.0        7179.634338585827               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2045924.6609811625   2.363063892149105e-05  2.4115376551171753e-05  2.3674193514884883e-05   2.929580583924325e+32  1.0331913324642998e+30    1.033173425185997e+30      1.790727830283398e+25   2.929445484813029e+32  1.3509911129566775e+28   968733.4500661467        968724.356523677         9.093542469768185   1077191.2109150144       1077176.6738185626         14.537096451722862   2.006226778611669e+47  2.0061914541571506e+47    3.532445451813735e+42    0.006662438249673337   0.0076168530263850285    0.013336229540992981    0.016070222539751034    0.028671282134940062    0.049550862289766094      0.0713485468194372    0.005375730133697166    0.023216290688649895      0.0454894198783062     0.06066197489175951      0.0752985710340871 
 T17-1119        11564.721619539781             668.1150993260924        0.02995704068926113          0.0006540750789771033     1217266.758166368         65591.42869907276   0.0020828168009901582   5.428851138549616e-05    0.002417067682805171   4.794140743136011e-05    0.005001336628145314  5.8442764530440496e-05     0.00657190808250093  3.9630742252973106e-05    0.013756934092929236   3.600653863996671e-05    0.027822356076193374     0.00033842176984244     0.04193988891988518   0.0006344464577398345    0.010819584755009121   1.708908442387863e-05    0.034853155590127555   0.0004757755655863123    0.024924932156479535   0.0002669590124712196   0.0016923066972139903   4.629103888237688e-05     0.04454205691103351    0.000690686185961232  204.39822896099554       18.581657178272323       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2170326.8321617814   5.777065334017451e-13   6.363750482310017e-13   5.827364360193411e-13  1.7087042508036122e+32   9.345353142833618e+29      9.3453531428291e+29      4.515957684187381e+17  1.7087042508007364e+32  2.8758740707676802e+20   911390.9956089994       911390.9956088194    1.8003646406931985e-07   1258935.8365527834        1258935.836552386      3.976700693324252e-07  1.9914443474931655e+47  1.9914443474927786e+47   3.8646242892140183e+34    0.002049520345719574   0.0023877117821670163    0.004965389913512102   0.0065466014599187316     0.01377724601940348    0.028030359759743433     0.04233682461136642   0.0016647999054236907      0.0108287952555284    0.025088130255191833     0.03514840958313068     0.04497506048702447 
 T17-1535         7031.908425243766             2707.892926233336      0.0012056782573488468          0.0027590935641031863    521127.78547697753         168229.7169951522     0.01112295713219286   0.0006238049617825069    0.013749354142190699   0.0012080487314065226    0.018559618758400558    0.001127941049805813    0.020181331165865374   0.0008760822152180688    0.030738184052591638   0.0007324267319875521     0.04299140153113065   0.0010203625709139922     0.05364734649679685   0.0021569093681897394    0.025762248845320315   0.0006825590582300495     0.04930655386367032   0.0009807100752945684    0.040706281508324255   0.0008860412227740216    0.008470207381690596  0.00038776806973063075     0.05484702391411268   0.0029235334887242085   9.397866454033716       0.8543514958212469       11000.0                20.0            11000.0               0.0                50.0              500.0         9997.28127050154               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1457414.0270226013   1.792199175286751e-11  1.9727859365393288e-11  1.8076890158803354e-11  2.2144558018614163e+32   9.231222348392032e+29    9.231222348164261e+29         2.277706887507e+19  2.2144558016722385e+32  1.8917763020979144e+22    736391.249886183       736391.2498788167    7.3662970502636045e-06    721022.7771364182        721022.7771258624     1.0555694702603907e-05  2.0043355925312797e+47   2.004335592481128e+47    5.015177092530526e+36    0.011090717259695293    0.012954743895966332    0.017595708072807435    0.019493831834129144    0.030646249433020037      0.0438910077826805     0.05377157232883877     0.00847097568860838      0.0253843810713085     0.04150153945740487     0.04994651471657925    0.054605183800779056 
 T17-1434         8458.517660011576            2127.5842866416974        0.02081250330228368           0.007227556601895923     610139.2734617405        123665.79148361996    0.002458855718629605  0.00026823329317131236   0.0027415795035025023    0.000284220416262984    0.005123130026940712  0.00031298915269412146    0.006326940911042569   0.0002607185003237833    0.012050325385139816   9.496557069186678e-05     0.02202524978371879   0.0006640267845129401    0.032218965470142136   0.0013762000029435017    0.009611912169842418   0.0001249510866836471    0.027203072439121817   0.0009708984473838534    0.020031501424641385   0.0004946763222270712    0.002014811708855212  0.00021503405411546717     0.03401087725132805   0.0015452178184357328   24.91551546452635       2.2650468604114864       12000.0                20.0            12000.0               0.0                50.0             1000.0        9986.528415921577               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825     1353851.32939601   9.991973728252668e-08  1.0459337661789729e-07  1.0033309213657746e-07  1.3387215670124125e+32   6.458505882926882e+29    6.458505125735953e+29      7.571909288652279e+22  1.3387209957596524e+32   5.712527601396818e+25   659021.3848770706       659021.3464259572       0.03845111330106192    694829.9445189396        694829.8830503157        0.06146862398146475  1.3719917903665183e+47   1.371991641000679e+47   1.4936583927448606e+40    0.002289121008925653    0.002544205067121731    0.004932404621509173    0.006144390754127132    0.011994902110050639     0.02245096531146783     0.03317071414689341   0.0019019698554302129      0.0095331215738251    0.020334007978217952    0.027869849403284217     0.03502174015254734 
 T17-1458         5086.547393388354             2698.296190266863       0.006373437887753375           0.006890798056269885    1127573.6914613815         329348.7909807967    0.023672354009344664   0.0021835293632823283    0.029093754346245573   0.0031352377035981606     0.04191982961050632    0.002765403559054636    0.046410024810764304   0.0022942332206260362     0.07018438507765157   0.0019000892933185376     0.10087744188880651    0.002806219434717989      0.1366887645711325    0.007411620980480075    0.059201842480181024    0.001724619258791746     0.11992774373202024   0.0033639115969224076     0.09533761228981308   0.0023698349351487617    0.018357481219936668   0.0014766005319572701     0.14311952502517644     0.00994542755244989    7.78087633992469       0.7073523945386082        5000.0                20.0             5000.0               0.0                50.0             5000.0       1904.8937323785708               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1521971.5711825262  0.00042384017518420913   0.0004238112124115156  0.00042383985696308916   6.010820245431215e+32  1.0271932180309013e+30   1.0268720323025694e+30      3.211857283318278e+26   6.008397101851009e+32   2.423143580206411e+29      640442.2265661       640279.1243898856        163.10217621438736    881529.3446164274        881268.6066174575          260.7379989698217  2.2829195366019315e+47  2.2822859556377857e+47    6.335809641455627e+43    0.022715875852139425     0.02807169769084648     0.04249879886577907     0.04827364012622404     0.07121104468681133     0.10143557389812902     0.13680622677290097     0.01749568451571368     0.06078202416061288     0.09667973417328339     0.11957640538580928     0.14508215985731437 
 T17-1447         5447.162698499091            2895.8416659015556        0.00664698334085736           0.007883414783906707     1698315.040964692         490737.1942691344    0.034189156966729986   0.0034228800787952742    0.041814859131852344    0.004793631564550725    0.059987110201297975    0.003965160643068283     0.06652179799244427    0.003189894208425165     0.10130186161442335   0.0029012934720371347     0.14588730499561847    0.003923712428056876     0.19492664259244902     0.01162111130768588     0.08521587568531558    0.002520783998935492     0.17231291954518213    0.005209375546595221     0.13784604425788027     0.00336208520550075    0.026436638257911566    0.002311334210201808     0.20342647725101304    0.015571980545894239   5.638617249698127       0.5126015681543752        5000.0                20.0             5000.0               0.0                50.0             5000.0       1904.8937323785708               1.0                      0.02                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    2187329.678717719   0.0006091297707308855   0.0006090881463447997   0.0006091293133934994   8.638561826784777e+32   1.476249789495639e+30   1.4757881914676185e+30      4.615980280202749e+26   8.635079361034999e+32   3.482465749778549e+29   920423.4272153082       920189.0218969355        234.40531837265937   1266906.2515024126       1266531.5270500542          374.7244523582261  3.2809401641149637e+47   3.280029601478324e+47    9.105626366394031e+43     0.03264654239950509    0.040343761114718206     0.06107793721583592      0.0693773574665313     0.10234227395912115      0.1457800168322154     0.19661360679769607     0.02514424757682487      0.0873540136336105     0.13894507354263932       0.171851449348389     0.20850751756276667 
