recno,T17ID,oldID,RAJ2000,DEJ2000,Prob,Rgc,PA,umag,gmag,rmag,imag,zmag,e_umag,s_umag,e_gmag,s_gmag,e_rmag,s_rmag,e_imag,s_imag,e_zmag,s_zmag
2814,T17-2814," ",203.1207083333333,-43.39997222222222,1.0,107.79,98.96,23.75,21.75,21.05,20.37,20.23,0.05,0.16,0.03,0.09,0.02,0.11,0.02,0.06,0.03,0.07
2791,T17-2791," ",203.0609583333333,-43.415769444444436,1.0,104.5,99.64,21.73,19.61,18.74,18.2,18.08,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2725,T17-2725," ",202.92441666666664,-43.47987499999999,1.0,97.56,102.1,23.7,21.84,20.86,20.42,20.29,0.05,0.16,0.03,0.11,0.02,0.1,0.02,0.06,0.03,0.08
2704,T17-2704," ",202.88916666666663,-43.43953333333333,1.0,94.86,101.33,20.97,19.46,18.81,18.48,18.42,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2796,T17-2796," ",203.0682083333333,-43.34737777777777,1.0,104.07,97.98,21.92,19.82,18.89,18.22,18.06,0.01,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
2783,T17-2783," ",203.04779166666663,-43.28084444444444,1.0,102.18,96.46,23.27,21.17,20.31,19.87,19.73,0.04,0.13,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.05
2558,T17-2558," ",202.5887083333333,-43.549808333333324,1.0,80.03,107.45,21.59,20.32,19.77,19.41,19.33,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.04
2588,T17-2588," ",202.63966666666664,-43.456797222222214,0.5,80.86,104.0,22.12,20.52,19.81,19.41,19.37,0.01,0.09,0.01,0.05,0.02,0.09,0.01,0.02,0.01,0.04
2651,T17-2651," ",202.7908333333333,-43.421277777777775,1.0,88.88,101.58,21.47,19.74,19.23,18.88,18.74,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.03
2652,T17-2652," ",202.79191666666665,-43.341672222222215,1.0,87.77,99.34,24.12,22.43,21.49,21.01,20.81,0.11,0.19,0.07,0.15,0.04,0.12,0.04,0.1,0.05,0.1
2548,T17-2548," ",202.57879166666663,-43.478049999999996,1.0,77.86,105.34,23.62,21.44,20.48,19.86,19.66,0.04,0.14,0.02,0.08,0.02,0.09,0.01,0.03,0.01,0.05
2549,T17-2549," ",202.57929166666665,-43.47263888888888,1.0,77.77,105.17,22.05,20.77,20.26,19.93,19.9,0.01,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.02,0.05
2555,T17-2555," ",202.5860833333333,-43.46462777777777,0.67,77.98,104.83,23.35,22.08,21.46,21.12,21.03,0.03,0.12,0.04,0.12,0.04,0.13,0.03,0.1,0.05,0.11
2561,T17-2561," ",202.60491666666664,-43.450377777777774,1.0,78.76,104.17,22.72,21.38,20.61,20.08,19.99,0.02,0.1,0.02,0.08,0.02,0.1,0.02,0.05,0.01,0.05
2562,T17-2562," ",202.60495833333331,-43.440008333333324,1.0,78.56,103.85,21.77,20.14,19.44,19.02,18.92,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
2529,T17-2529," ",202.54120833333332,-43.45779999999999,1.0,75.32,105.15,20.1,18.67,18.04,17.66,17.59,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.02
2537,T17-2537," ",202.55308333333332,-43.43518333333333,1.0,75.53,104.27,20.71,19.12,18.53,18.19,18.16,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2590,T17-2590," ",202.6418333333333,-43.41373055555555,1.0,80.18,102.65,23.41,21.51,20.57,20.03,19.95,0.04,0.14,0.04,0.09,0.02,0.09,0.01,0.03,0.02,0.06
2563,T17-2563," ",202.60629166666664,-43.424697222222214,1.0,78.35,103.35,23.88,22.11,21.18,20.72,20.56,0.06,0.15,0.04,0.12,0.03,0.11,0.01,0.05,0.03,0.09
2523,T17-2523," ",202.51762499999998,-43.401219444444436,0.4,72.85,103.54,20.29,18.72,18.17,17.83,17.81,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2606,T17-2606," ",202.6795833333333,-43.291438888888884,1.0,80.55,98.58,23.24,21.92,21.06,20.35,20.27,0.04,0.13,0.04,0.11,0.03,0.11,0.02,0.06,0.03,0.08
2635,T17-2635," ",202.7602083333333,-43.268674999999995,1.0,85.04,97.42,23.02,21.16,20.28,19.85,19.67,0.03,0.12,0.03,0.06,0.01,0.09,0.01,0.04,0.02,0.05
2720,T17-2720," ",202.91349999999997,-43.268852777777774,1.0,94.11,96.7,23.53,21.56,20.76,20.18,20.0,0.05,0.14,0.03,0.08,0.02,0.1,0.02,0.05,0.02,0.06
2750,T17-2750," ",203.0000833333333,-43.265297222222216,1.0,99.21,96.26,23.34,22.05,21.31,20.88,20.74,0.04,0.13,0.04,0.13,0.03,0.12,0.03,0.08,0.04,0.1
2752,T17-2752," ",203.0019583333333,-43.24448055555555,1.0,99.14,95.73,22.83,21.49,20.6,20.18,19.96,0.03,0.11,0.03,0.08,0.02,0.1,0.02,0.05,0.02,0.06
2789,T17-2789," ",203.06004166666665,-43.24336388888888,1.0,102.58,95.5,22.21,20.67,19.95,19.51,19.37,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2779,T17-2779," ",203.04424999999998,-43.11315,1.0,100.91,92.34,24.3,22.32,21.25,20.74,20.58,0.09,0.19,0.06,0.14,0.03,0.12,0.03,0.07,0.03,0.09
2339,T17-2339," ",202.11387499999998,-43.63920277777777,1.0,58.33,120.93,23.91,21.91,20.82,20.47,20.15,0.08,0.17,0.04,0.11,0.02,0.1,0.01,0.04,0.02,0.06
2388,T17-2388," ",202.19587499999997,-43.57353055555555,1.0,59.93,115.8,23.35,21.39,20.49,20.14,19.92,0.05,0.13,0.03,0.07,0.02,0.09,0.01,0.03,0.01,0.05
2359,T17-2359," ",202.15049999999997,-43.572508333333325,1.0,57.65,117.04,23.21,21.77,21.16,20.76,20.65,0.03,0.12,0.03,0.09,0.03,0.11,0.01,0.05,0.02,0.08
2368,T17-2368,H12-227,202.16299999999998,-43.547549999999994,1.0,57.42,115.64,23.03,21.5,20.99,20.5,20.34,0.03,0.11,0.03,0.08,0.03,0.1,0.01,0.04,0.02,0.06
2263,T17-2263," ",201.96412499999997,-43.63045277777777,1.0,51.36,126.45,21.17,19.88,19.35,19.04,19.0,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
2218,T17-2218," ",201.88858333333332,-43.62344722222222,1.0,47.97,129.88,23.61,21.54,20.77,20.27,20.03,0.04,0.14,0.03,0.08,0.02,0.1,0.01,0.04,0.01,0.05
2239,T17-2239," ",201.91491666666664,-43.615174999999994,1.0,48.66,128.13,23.59,21.86,21.09,20.72,20.57,0.04,0.13,0.04,0.1,0.03,0.11,0.01,0.05,0.02,0.07
2213,T17-2213," ",201.88554166666663,-43.61642499999999,1.0,47.54,129.72,23.75,21.73,21.03,20.6,20.4,0.05,0.14,0.03,0.09,0.02,0.11,0.01,0.04,0.02,0.07
2214,T17-2214,H12-199,201.88637499999996,-43.59119444444444,1.0,46.44,128.48,22.02,20.43,19.77,19.33,19.21,0.01,0.09,0.01,0.05,0.01,0.08,0.01,0.02,0.01,0.03
2256,T17-2256,H12-210,201.95504166666663,-43.54200833333333,1.0,47.3,122.72,22.69,21.24,20.63,20.22,20.09,0.02,0.1,0.02,0.07,0.02,0.1,0.01,0.04,0.01,0.05
2341,T17-2341,H12-223,202.12091666666663,-43.51734166666666,1.0,54.32,115.55,23.07,21.32,21.07,20.71,20.45,0.03,0.11,0.03,0.07,0.03,0.11,0.01,0.05,0.02,0.07
2293,T17-2293,H12-216,202.03141666666664,-43.50170555555555,1.0,49.36,117.71,23.55,22.38,21.12,20.71,20.36,0.05,0.13,0.1,0.13,0.1,0.11,0.02,0.05,0.02,0.06
2316,T17-2316," ",202.07654166666663,-43.451699999999995,1.0,49.96,113.82,23.0,21.16,20.41,20.0,19.88,0.02,0.1,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.05
2399,T17-2399," ",202.22562499999998,-43.57483333333333,1.0,61.46,115.07,23.52,21.52,20.63,20.21,20.09,0.04,0.13,0.03,0.08,0.02,0.09,0.02,0.06,0.02,0.06
2400,T17-2400," ",202.22662499999998,-43.57124444444444,1.0,61.4,114.91,23.14,21.09,20.11,19.57,19.3,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.04
2424,T17-2424," ",202.28791666666663,-43.46511944444444,1.0,61.5,109.33,22.78,21.32,20.72,20.3,20.06,0.02,0.1,0.02,0.07,0.02,0.1,0.01,0.04,0.01,0.05
2484,T17-2484," ",202.40866666666665,-43.413288888888886,1.0,66.93,105.34,24.02,21.91,20.94,20.42,20.23,0.07,0.19,0.04,0.11,0.02,0.1,0.02,0.06,0.02,0.07
2514,T17-2514," ",202.4827083333333,-43.39599722222221,1.0,70.77,103.77,22.9,20.89,20.06,19.55,19.33,0.02,0.1,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2494,T17-2494," ",202.4360833333333,-43.397683333333326,1.0,68.16,104.4,20.25,18.68,18.09,17.76,17.73,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.02
2450,T17-2450," ",202.33404166666665,-43.40738611111111,0.53,62.63,106.23,23.61,22.21,21.36,20.93,20.87,0.04,0.14,0.04,0.13,0.03,0.12,0.03,0.08,0.04,0.1
2482,T17-2482," ",202.40816666666663,-43.381902777777775,1.0,66.26,104.19,23.13,21.16,20.29,19.91,19.78,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.05
2426,T17-2426," ",202.2890833333333,-43.41435277777777,1.0,60.3,107.26,22.59,20.75,20.24,19.84,19.67,0.02,0.09,0.01,0.05,0.01,0.09,0.01,0.03,0.01,0.04
2420,T17-2420," ",202.28158333333332,-43.385997222222215,1.0,59.23,106.22,23.62,21.67,20.86,20.47,20.36,0.04,0.14,0.03,0.09,0.02,0.1,0.01,0.04,0.02,0.06
2386,T17-2386," ",202.19254166666664,-43.41347499999999,1.0,55.0,109.1,22.86,21.42,20.93,20.55,20.42,0.02,0.1,0.02,0.08,0.02,0.1,0.01,0.04,0.02,0.07
2391,T17-2391,H12-232,202.1965833333333,-43.376777777777775,1.0,54.31,107.36,23.28,21.68,21.29,20.97,20.74,0.03,0.12,0.03,0.09,0.03,0.12,0.02,0.06,0.03,0.08
2414,T17-2414," ",202.2615833333333,-43.34493055555555,1.0,57.23,104.8,20.51,18.73,18.14,17.77,17.75,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.02
2442,T17-2442," ",202.31624999999997,-43.38624722222222,1.0,61.18,105.67,23.92,22.45,21.53,21.09,20.97,0.06,0.15,0.06,0.15,0.05,0.12,0.02,0.07,0.03,0.09
2443,T17-2443," ",202.31904166666664,-43.38242777777777,1.0,61.25,105.47,24.04,22.39,21.61,21.17,21.04,0.06,0.17,0.06,0.13,0.05,0.12,0.02,0.07,0.03,0.1
2480,T17-2480," ",202.40529166666664,-43.30461666666666,1.0,64.72,101.3,22.75,21.27,20.62,20.25,20.11,0.02,0.1,0.02,0.07,0.02,0.09,0.01,0.04,0.02,0.07
2487,T17-2487," ",202.41991666666664,-43.28074722222222,1.0,65.21,100.24,20.15,18.74,18.12,17.73,17.66,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2235,T17-2235," ",201.9109583333333,-43.54549722222222,1.0,45.5,124.95,23.46,21.81,21.15,20.79,20.64,0.04,0.13,0.03,0.1,0.03,0.11,0.01,0.05,0.02,0.08
2220,T17-2220," ",201.89095833333332,-43.549861111111106,1.0,44.83,126.18,23.28,21.26,20.36,19.94,19.8,0.03,0.12,0.02,0.07,0.01,0.09,0.01,0.03,0.01,0.05
2231,T17-2231," ",201.90537499999996,-43.511933333333324,1.0,43.88,123.48,20.09,18.45,17.97,17.62,17.6,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.02
2254,T17-2254,H12-208,201.94983333333332,-43.49693055555555,1.0,45.31,120.66,22.61,21.21,20.53,20.13,20.03,0.02,0.1,0.03,0.07,0.03,0.09,0.01,0.03,0.02,0.05
2190,T17-2190,H12-196,201.86116666666663,-43.49898333333333,1.0,41.41,125.05,22.49,21.44,20.71,20.47,20.22,0.02,0.09,0.04,0.08,0.04,0.1,0.01,0.04,0.02,0.06
2252,T17-2252," ",201.94620833333332,-43.42388333333333,1.0,42.49,116.83,22.83,21.06,20.3,19.87,19.77,0.02,0.1,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.04
2289,T17-2289," ",202.02549999999997,-43.451811111111105,1.0,47.37,115.44,23.23,21.08,20.31,19.88,19.75,0.03,0.12,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.04
2321,T17-2321," ",202.0809583333333,-43.40254722222222,1.0,48.73,111.26,21.25,19.27,18.59,18.15,18.01,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2282,T17-2282,H12-215,202.00162499999996,-43.42220277777777,1.0,45.21,114.7,23.23,21.74,21.26,20.9,20.65,0.03,0.12,0.03,0.09,0.03,0.12,0.01,0.06,0.02,0.08
2337,T17-2337," ",202.1118333333333,-43.35275833333333,1.0,49.08,108.0,21.3,19.73,19.23,18.85,18.8,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2159,T17-2159,H12-189,201.79599999999996,-43.44879166666666,1.0,36.51,125.9,21.63,20.05,19.4,18.98,18.88,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
2200,T17-2200," ",201.87408333333332,-43.38369444444444,1.0,37.57,117.5,21.6,19.83,19.13,18.7,18.56,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
2260,T17-2260," ",201.95841666666664,-43.39321666666666,1.0,42.09,114.61,23.71,22.04,21.13,20.64,20.47,0.05,0.14,0.04,0.12,0.03,0.11,0.01,0.05,0.02,0.07
2250,T17-2250,H12-207,201.9423333333333,-43.35113055555555,1.0,39.96,112.7,23.27,21.64,21.16,20.74,20.51,0.03,0.12,0.03,0.09,0.03,0.11,0.01,0.05,0.02,0.07
2277,T17-2277,H12-213,201.98654166666662,-43.328486111111104,0.34,41.65,109.91,22.54,21.11,20.64,20.34,20.2,0.02,0.09,0.02,0.06,0.02,0.1,0.01,0.04,0.02,0.06
2301,T17-2301,H12-217,202.04962499999996,-43.2338361111111,1.0,43.05,102.87,21.39,19.9,19.31,18.93,18.84,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.02
2453,T17-2453," ",202.3410833333333,-43.20435555555555,1.0,59.61,97.88,21.83,19.88,19.14,18.72,18.58,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
2338,T17-2338,GC0613/H12-222,202.1125833333333,-43.26745833333333,1.0,47.26,103.6,20.77,19.21,18.58,18.17,18.08,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2360,T17-2360,H12-225,202.15049999999997,-43.25927777777777,1.0,49.28,102.55,23.51,22.15,21.4,21.02,20.9,0.04,0.13,0.05,0.12,0.05,0.13,0.02,0.07,0.03,0.09
2354,T17-2354," ",202.14354166666664,-43.22976388888888,1.0,48.39,101.15,23.7,22.54,21.6,21.3,20.98,0.04,0.14,0.07,0.15,0.04,0.13,0.02,0.07,0.03,0.09
2340,T17-2340," ",202.11766666666665,-43.20442499999999,0.33,46.5,100.18,20.29,18.62,18.02,17.68,17.66,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.02
2370,T17-2370,H12-228,202.16574999999997,-43.17937499999999,1.0,48.99,98.3,23.32,22.16,21.22,20.83,20.55,0.06,0.12,0.06,0.12,0.06,0.12,0.02,0.06,0.02,0.07
2357,T17-2357,H12-224,202.1497083333333,-43.18214166666666,1.0,48.09,98.61,22.32,20.98,20.41,20.01,19.92,0.02,0.09,0.02,0.05,0.02,0.09,0.01,0.03,0.01,0.05
2432,T17-2432," ",202.30083333333332,-43.09258888888888,1.0,56.32,93.28,23.41,21.35,20.48,20.06,19.92,0.04,0.13,0.03,0.07,0.02,0.09,0.01,0.03,0.01,0.05
2524,T17-2524," ",202.52037499999997,-43.34571944444444,1.0,72.03,101.62,21.44,19.92,19.38,19.02,18.95,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.03,0.01,0.02
2580,T17-2580," ",202.6320833333333,-43.23629999999999,1.0,77.13,97.12,23.36,21.61,20.93,20.38,20.27,0.04,0.13,0.04,0.09,0.02,0.1,0.02,0.06,0.02,0.06
2503,T17-2503," ",202.45224999999996,-43.248777777777775,1.0,66.67,98.75,23.12,21.16,20.34,19.9,19.74,0.03,0.11,0.02,0.06,0.01,0.09,0.01,0.04,0.01,0.04
2521,T17-2521," ",202.51491666666664,-43.20419999999999,1.0,69.88,96.69,23.0,21.67,20.89,20.24,20.11,0.04,0.12,0.03,0.09,0.02,0.1,0.01,0.04,0.02,0.07
2581,T17-2581," ",202.63316666666663,-43.13387777777777,1.0,76.4,93.78,23.12,21.25,20.5,19.94,19.76,0.03,0.12,0.02,0.07,0.02,0.09,0.01,0.04,0.02,0.05
2605,T17-2605," ",202.6783333333333,-43.054786111111106,0.5,78.83,91.14,23.52,21.73,21.15,20.84,20.67,0.05,0.14,0.03,0.09,0.03,0.11,0.02,0.06,0.04,0.1
2577,T17-2577," ",202.62399999999997,-43.05685,1.0,75.57,91.25,20.79,19.19,18.54,18.14,18.08,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2665,T17-2665," ",202.80824999999996,-43.12832777777777,0.5,86.84,93.16,21.05,19.41,18.75,18.39,18.36,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2663,T17-2663," ",202.80699999999996,-43.12228055555555,1.0,86.74,92.99,22.57,20.87,20.43,20.15,19.96,0.02,0.1,0.02,0.06,0.02,0.09,0.02,0.05,0.02,0.06
2633,T17-2633," ",202.75449999999998,-43.08781944444444,1.0,83.47,92.07,22.84,20.9,20.13,19.7,19.59,0.03,0.1,0.02,0.05,0.01,0.09,0.01,0.04,0.01,0.04
2642,T17-2642," ",202.77070833333332,-43.085922222222216,1.0,84.43,91.99,21.19,19.65,19.05,18.71,18.68,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2669,T17-2669," ",202.81241666666665,-43.07649166666666,1.0,86.91,91.66,21.6,19.57,18.7,18.12,17.94,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2673,T17-2673," ",202.82004166666664,-43.05865833333333,1.0,87.33,91.14,22.07,20.22,19.48,19.02,18.91,0.02,0.09,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.03
2764,T17-2764," ",203.01599999999996,-43.018497222222216,1.0,99.06,89.98,21.71,19.65,18.67,18.05,17.91,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
2625,T17-2625," ",202.72779166666663,-43.04146666666666,1.0,81.78,90.69,23.86,22.93,21.59,21.26,20.96,0.08,0.17,0.11,0.19,0.07,0.14,0.04,0.11,0.03,0.1
2666,T17-2666," ",202.81029166666664,-43.039938888888884,1.0,86.72,90.6,22.57,21.15,20.5,20.12,20.05,0.03,0.09,0.03,0.06,0.02,0.09,0.01,0.03,0.02,0.06
2681,T17-2681," ",202.83504166666663,-42.974463888888884,1.0,88.24,88.73,22.58,21.16,20.83,20.48,20.41,0.02,0.1,0.02,0.06,0.02,0.1,0.02,0.06,0.03,0.07
2653,T17-2653," ",202.7925833333333,-42.94709166666666,1.0,85.76,87.88,22.44,20.8,20.12,19.67,19.59,0.02,0.1,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.04
2724,T17-2724," ",202.92066666666665,-42.93452222222221,1.0,93.47,87.72,23.72,21.76,20.8,20.42,20.1,0.07,0.16,0.04,0.09,0.02,0.1,0.02,0.06,0.02,0.07
2571,T17-2571," ",202.61462499999996,-43.04626388888888,1.0,74.99,90.91,23.26,21.24,20.59,20.16,20.01,0.05,0.12,0.03,0.07,0.02,0.09,0.01,0.03,0.01,0.05
2675,T17-2675," ",202.82437499999997,-42.88361666666666,1.0,87.94,86.11,22.51,20.63,19.8,19.39,19.22,0.03,0.1,0.01,0.05,0.01,0.08,0.01,0.02,0.01,0.03
992,T17-0992," ",200.89699999999996,-43.96848055555555,1.0,63.51,214.41,24.01,21.72,20.91,20.38,20.19,0.08,0.17,0.04,0.09,0.02,0.1,0.01,0.04,0.02,0.05
881,T17-0881," ",200.73104166666664,-43.96775277777777,1.0,68.46,222.88,24.22,22.37,21.42,20.87,20.85,0.11,0.19,0.06,0.14,0.05,0.13,0.02,0.06,0.03,0.08
877,T17-0877," ",200.72154166666664,-43.94536666666666,1.0,67.67,223.98,23.41,21.66,20.96,20.4,20.27,0.05,0.13,0.03,0.09,0.04,0.11,0.02,0.04,0.02,0.08
840,T17-0840," ",200.66579166666665,-43.952752777777775,1.0,69.99,226.13,23.49,21.63,20.75,20.17,20.09,0.05,0.14,0.03,0.09,0.02,0.1,0.02,0.05,0.02,0.07
914,T17-0914," ",200.80299999999997,-43.957269444444435,1.0,65.62,219.77,23.18,21.47,20.82,20.4,20.3,0.04,0.11,0.03,0.08,0.02,0.1,0.02,0.06,0.02,0.08
958,T17-0958," ",200.86091666666664,-43.92231666666666,1.0,62.06,217.77,23.8,21.66,20.77,20.26,19.95,0.06,0.14,0.03,0.09,0.02,0.1,0.01,0.04,0.01,0.05
883,T17-0883," ",200.73924999999997,-43.94723333333333,1.0,67.16,223.12,23.07,21.34,20.48,20.01,19.96,0.04,0.12,0.02,0.07,0.02,0.09,0.01,0.05,0.01,0.05
897,T17-0897," ",200.7677083333333,-43.91030555555555,1.0,64.37,222.94,22.74,20.89,20.06,19.6,19.51,0.03,0.1,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.05
884,T17-0884," ",200.7420833333333,-43.91264166666666,1.0,65.36,224.06,23.77,21.73,20.8,20.3,20.23,0.07,0.16,0.03,0.09,0.02,0.1,0.02,0.06,0.02,0.06
929,T17-0929," ",200.81874999999997,-43.87154999999999,1.0,60.75,221.64,23.86,21.62,20.84,20.38,20.22,0.07,0.15,0.03,0.09,0.02,0.1,0.01,0.04,0.02,0.06
1038,T17-1038," ",200.9849583333333,-43.90803333333333,1.0,58.01,210.69,23.09,21.21,20.52,20.08,19.96,0.03,0.11,0.02,0.07,0.02,0.09,0.01,0.03,0.01,0.05
1074,T17-1074," ",201.0297083333333,-43.93331666666666,1.0,58.43,206.99,22.47,20.43,19.65,19.19,19.1,0.02,0.09,0.01,0.05,0.01,0.08,0.01,0.02,0.01,0.03
1107,T17-1107," ",201.06429166666663,-43.87606666666666,0.29,54.49,205.96,22.76,21.38,20.72,20.35,20.29,0.03,0.1,0.03,0.07,0.02,0.1,0.01,0.04,0.02,0.06
1003,T17-1003," ",200.91104166666665,-43.91394444444444,1.0,60.2,215.16,21.44,19.41,18.69,18.3,18.24,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1131,T17-1131," ",201.09366666666665,-43.87738055555555,1.0,54.01,203.69,22.58,20.9,20.25,19.81,19.74,0.02,0.09,0.02,0.05,0.01,0.09,0.01,0.03,0.01,0.04
970,T17-0970," ",200.87312499999996,-43.79520555555555,1.0,55.13,221.29,23.6,21.87,21.25,20.79,20.73,0.04,0.13,0.04,0.1,0.03,0.12,0.01,0.05,0.03,0.08
1029,T17-1029," ",200.9722083333333,-43.753136111111104,1.0,49.95,216.54,23.17,21.44,20.84,20.44,20.33,0.03,0.11,0.03,0.08,0.02,0.1,0.01,0.04,0.02,0.06
1121,T17-1121," ",201.08204166666664,-43.722363888888886,0.74,45.48,209.11,23.4,21.8,21.36,20.98,20.88,0.04,0.13,0.03,0.09,0.03,0.12,0.02,0.06,0.03,0.09
1113,T17-1113," ",201.0794583333333,-43.7117861111111,1.0,44.95,209.7,20.45,18.78,18.12,17.78,17.73,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.01,0.01,0.02
942,T17-0942," ",200.8334583333333,-43.80921944444444,0.42,57.14,223.0,21.53,20.07,19.5,19.17,19.09,0.01,0.08,0.01,0.04,0.01,0.08,0.01,0.02,0.01,0.04
912,T17-0912," ",200.7999583333333,-43.78078055555555,1.0,56.9,225.78,23.32,21.26,20.63,20.21,20.09,0.03,0.12,0.02,0.07,0.02,0.1,0.02,0.06,0.01,0.05
863,T17-0863," ",200.70166666666663,-43.798986111111105,1.0,61.43,229.69,20.54,18.99,18.4,18.01,17.95,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
874,T17-0874," ",200.71641666666665,-43.795019444444435,1.0,60.68,229.19,22.82,21.08,20.28,19.8,19.72,0.03,0.1,0.02,0.06,0.01,0.09,0.01,0.04,0.02,0.05
932,T17-0932," ",200.82262499999996,-43.760825,1.0,55.13,225.36,23.22,21.84,21.23,20.79,20.65,0.03,0.12,0.04,0.1,0.03,0.12,0.02,0.07,0.04,0.1
764,T17-0764," ",200.57262499999996,-43.870999999999995,1.0,69.81,232.23,23.63,21.46,20.61,20.13,19.99,0.06,0.14,0.03,0.08,0.02,0.1,0.01,0.05,0.02,0.07
793,T17-0793," ",200.61412499999997,-43.745394444444436,1.0,62.68,235.06,23.27,21.5,20.75,20.33,20.2,0.03,0.12,0.03,0.08,0.02,0.1,0.01,0.04,0.02,0.06
843,T17-0843," ",200.66779166666663,-43.74022777777777,1.0,60.18,233.23,21.67,19.8,19.03,18.58,18.47,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.03
826,T17-0826," ",200.65262499999997,-43.725561111111105,1.0,60.2,234.38,24.09,22.48,21.17,20.53,20.28,0.1,0.19,0.05,0.13,0.03,0.12,0.01,0.04,0.02,0.06
839,T17-0839," ",200.6653333333333,-43.71782777777777,1.0,59.33,234.18,24.03,21.99,21.25,20.73,20.54,0.06,0.17,0.04,0.13,0.03,0.11,0.01,0.05,0.02,0.07
869,T17-0869," ",200.70674999999997,-43.70795833333333,1.0,57.17,232.9,22.62,21.05,20.17,19.68,19.57,0.02,0.1,0.02,0.06,0.01,0.09,0.01,0.03,0.01,0.05
819,T17-0819," ",200.6417083333333,-43.72721944444444,0.25,60.74,234.72,21.0,19.42,18.84,18.51,18.47,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.03
903,T17-0903," ",200.7800833333333,-43.6492861111111,1.0,51.59,232.06,21.36,19.36,18.51,18.1,17.97,0.01,0.08,0.01,0.03,0.01,0.08,0.01,0.02,0.01,0.02
1065,T17-1065," ",201.0202083333333,-43.64249722222222,1.0,42.74,217.4,22.44,21.14,20.6,20.21,20.12,0.02,0.09,0.02,0.06,0.02,0.09,0.01,0.04,0.01,0.05
1125,T17-1125,H12-063,201.08649999999997,-43.62449722222222,1.0,39.98,212.44,23.24,21.78,21.24,20.83,20.59,0.03,0.12,0.03,0.09,0.03,0.12,0.01,0.06,0.02,0.07
1108,T17-1108,H12-060,201.07091666666665,-43.632149999999996,1.0,40.8,213.54,23.42,21.84,21.43,21.03,20.84,0.04,0.13,0.03,0.1,0.03,0.13,0.02,0.07,0.03,0.09
1061,T17-1061,GC0015,201.0155833333333,-43.598161111111104,1.0,40.58,219.81,22.2,20.61,19.95,19.51,19.38,0.01,0.09,0.01,0.05,0.01,0.09,0.01,0.02,0.01,0.03
