# redshift id F0378 F0378_err F0395 F0395_err F0410 F0410_err F0430 F0430_err F0515 F0515_err F0660 F0660_err F0861 F0861_err
0.001825 T17-1138 3.294460e-02 1.647230e-02 1.494363e-02 7.471814e-03 3.330431e-02 1.569304e-02 3.019274e-02 1.509637e-02 6.258520e-02 1.261581e-02 7.734330e-02 6.184992e-03 1.142640e-01 1.537181e-02
0.001825 T17-1118 6.333630e-03 3.166815e-03 6.689870e-03 3.344935e-03 3.631138e-02 1.689117e-02 2.268260e-02 1.134130e-02 6.040823e-02 1.249118e-02 9.752670e-02 6.914827e-03 1.520104e-01 2.237743e-02
0.001825 T17-1146 2.198186e-02 1.099093e-02 1.710911e-02 8.554553e-03 2.587166e-03 1.293583e-03 7.277632e-03 3.638816e-03 5.158230e-02 1.292179e-02 5.880944e-02 6.449510e-03 1.058986e-01 1.607578e-02
0.001825 T17-1334 0.000000e+00 9.900000e+01 7.514405e-03 3.757203e-03 6.100082e-03 3.050041e-03 5.394863e-02 1.479273e-02 5.971714e-02 1.180693e-02 1.023405e-01 5.914920e-03 1.448503e-01 1.419419e-02
0.001825 T17-1314 6.351962e-02 1.669627e-02 4.584898e-02 1.911119e-02 7.613153e-02 1.590969e-02 5.384802e-02 1.478303e-02 1.199974e-01 1.390644e-02 1.885588e-01 6.075524e-03 2.381434e-01 1.487131e-02
0.001825 T17-1371 1.115014e-02 5.575068e-03 1.680558e-02 8.402792e-03 1.866495e-02 9.332473e-03 2.936861e-02 1.468431e-02 6.713094e-02 1.059561e-02 8.289879e-02 5.688608e-03 1.050696e-01 1.273659e-02
0.001825 T17-1397 3.254576e-02 1.627288e-02 4.283924e-02 1.964936e-02 9.101754e-02 1.410587e-02 8.763484e-02 1.530074e-02 1.850137e-01 1.248908e-02 3.428815e-01 6.840468e-03 4.930866e-01 1.394717e-02
0.001825 T17-1445 5.460562e-02 1.650297e-02 5.396085e-02 2.058218e-02 2.471809e-02 1.235904e-02 8.763571e-02 1.755571e-02 1.287921e-01 1.228571e-02 2.306480e-01 6.272890e-03 3.037606e-01 1.448522e-02
0.001825 T17-1444 2.474427e-02 1.237213e-02 3.541561e-02 1.770781e-02 5.373182e-02 1.468258e-02 4.201649e-02 1.816800e-02 9.111727e-02 1.177975e-02 1.387468e-01 5.501575e-03 1.709499e-01 1.493627e-02
0.001825 T17-1453 2.588136e-02 1.294068e-02 2.511917e-04 1.255959e-04 2.025159e-02 1.012579e-02 2.303076e-02 1.151538e-02 5.317307e-02 1.232998e-02 8.304274e-02 5.738688e-03 1.279400e-01 1.512066e-02
0.001825 T17-1391 0.000000e+00 9.900000e+01 3.397068e-02 1.698534e-02 3.464514e-02 1.667795e-02 2.609625e-02 1.304813e-02 3.937995e-02 1.104534e-02 1.006835e-01 5.315575e-03 1.372146e-01 1.536471e-02
0.001825 T17-1403 1.799438e-02 8.997191e-03 0.000000e+00 9.900000e+01 1.874041e-02 9.370204e-03 2.503984e-02 1.251992e-02 4.136475e-02 1.144609e-02 6.206551e-02 5.672679e-03 9.866659e-02 1.413715e-02
0.001825 T17-1327 8.712200e-03 4.356100e-03 3.391167e-02 1.695583e-02 7.506670e-02 1.663247e-02 4.220207e-02 1.420426e-02 1.072594e-01 1.268640e-02 1.754705e-01 6.247440e-03 2.157650e-01 1.417862e-02
0.001825 T17-1353 8.563575e-03 4.281787e-03 7.472225e-03 3.736112e-03 0.000000e+00 9.900000e+01 1.307176e-02 6.535882e-03 2.744653e-02 1.212416e-02 3.716872e-02 5.266848e-03 3.938283e-02 1.296664e-02
0.001825 T17-1347 3.246764e-02 1.623382e-02 4.068405e-02 1.893473e-02 6.464574e-02 1.496776e-02 4.620261e-02 1.460826e-02 1.446830e-01 1.092755e-02 1.939854e-01 5.934894e-03 2.802499e-01 1.466163e-02
0.001825 T17-1338 2.712117e-02 1.356058e-02 1.285762e-02 6.428808e-03 0.000000e+00 9.900000e+01 4.375407e-03 2.187704e-03 1.661144e-02 8.305722e-03 2.615616e-02 5.597586e-03 4.098204e-02 1.534432e-02
0.001825 T17-1369 1.747764e-02 8.738818e-03 1.169559e-02 5.847797e-03 3.802195e-02 1.789068e-02 3.715521e-02 1.520782e-02 1.176277e-01 1.191584e-02 1.747164e-01 6.094326e-03 2.647803e-01 1.372943e-02
0.001825 T17-1426 2.870245e-02 1.435122e-02 7.282726e-03 3.641363e-03 7.891553e-02 1.710963e-02 6.941734e-02 1.646042e-02 7.646694e-02 1.131906e-02 1.316984e-01 5.755331e-03 1.646096e-01 1.588601e-02
0.001825 T17-1456 3.508700e-02 1.754350e-02 1.829471e-02 9.147357e-03 0.000000e+00 9.900000e+01 6.229918e-03 3.114959e-03 2.765837e-02 1.152497e-02 6.764020e-02 6.083878e-03 5.585605e-02 1.366506e-02
0.001825 T17-1566 1.315572e-02 6.577861e-03 1.071816e-02 5.359079e-03 0.000000e+00 9.900000e+01 3.970164e-02 1.578785e-02 3.665488e-02 1.133765e-02 7.893629e-02 5.300763e-03 8.549823e-02 1.545561e-02
0.001825 T17-1506 3.693710e-02 1.728858e-02 8.361003e-03 4.180502e-03 3.089222e-02 1.544611e-02 4.397968e-02 1.497128e-02 6.614551e-02 1.513688e-02 1.514235e-01 9.340693e-03 1.818651e-01 1.939324e-02
0.001825 T17-1280 3.266191e-02 1.569204e-02 2.489828e-02 1.244914e-02 3.358042e-02 1.510677e-02 7.338037e-02 1.488372e-02 7.726959e-02 1.372895e-02 1.073381e-01 5.984935e-03 1.688874e-01 1.436789e-02
0.001825 T17-1339 7.216425e-03 3.608212e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 4.673124e-03 2.336562e-03 6.108386e-03 3.054193e-03 4.434914e-02 5.528431e-03 5.890218e-02 1.453897e-02
0.001825 T17-1532 0.000000e+00 9.900000e+01 1.981934e-02 9.909672e-03 0.000000e+00 9.900000e+01 3.096965e-02 1.548482e-02 5.834678e-02 1.309712e-02 1.211491e-01 7.002255e-03 2.048611e-01 1.606263e-02
0.001825 T17-1590 1.348396e-02 6.741978e-03 6.035550e-02 2.075309e-02 8.530863e-03 4.265431e-03 1.531367e-02 7.656836e-03 4.203937e-02 1.258747e-02 4.299281e-02 5.561932e-03 7.622948e-02 1.497164e-02
0.001825 T17-1577 6.228100e-03 3.114050e-03 2.918671e-02 1.459336e-02 5.671662e-03 2.835831e-03 1.812646e-02 9.063229e-03 2.365473e-02 1.110711e-02 4.020250e-02 5.891723e-03 7.007697e-02 1.363785e-02
0.001825 T17-1735 0.000000e+00 9.900000e+01 2.522543e-02 1.261272e-02 2.436964e-02 1.218482e-02 1.711868e-02 8.559340e-03 3.648056e-02 1.192036e-02 7.008084e-02 5.308998e-03 1.191726e-01 1.395457e-02
0.001825 T17-1632 1.927012e-02 9.635061e-03 1.866276e-02 9.331380e-03 5.532620e-02 1.729531e-02 5.250368e-02 1.549171e-02 1.000241e-01 1.086673e-02 1.528316e-01 5.636193e-03 1.982279e-01 1.385811e-02
0.001825 T17-1576 0.000000e+00 9.900000e+01 1.042759e-02 5.213796e-03 4.767233e-03 2.383616e-03 1.400026e-02 7.000132e-03 2.962340e-02 1.147294e-02 4.133865e-02 5.380991e-03 8.980073e-02 1.413562e-02
0.001825 T17-1874 0.000000e+00 9.900000e+01 9.997221e-03 4.998611e-03 2.462523e-02 1.231261e-02 5.829269e-02 1.533607e-02 5.379812e-02 1.162875e-02 1.041753e-01 6.146413e-03 1.645467e-01 1.519243e-02
0.001825 T17-1850 2.641859e-03 1.320929e-03 3.198740e-02 1.599370e-02 0.000000e+00 9.900000e+01 2.573513e-02 1.286757e-02 1.602978e-02 8.014888e-03 4.862140e-02 5.173521e-03 5.391132e-02 1.349751e-02
0.001825 T17-1695 0.000000e+00 9.900000e+01 4.977187e-03 2.488593e-03 1.831558e-02 9.157792e-03 1.312523e-02 6.562617e-03 3.346708e-02 1.133110e-02 4.222100e-02 5.155106e-03 7.219966e-02 1.421701e-02
0.001825 T17-1248 0.000000e+00 9.900000e+01 2.160265e-02 1.080132e-02 0.000000e+00 9.900000e+01 2.648852e-02 1.324426e-02 4.648836e-02 1.207110e-02 7.180830e-02 5.808676e-03 7.527432e-02 1.531119e-02
0.001825 T17-1378 9.348353e-03 4.674176e-03 3.335388e-02 1.667694e-02 1.735590e-02 8.677950e-03 1.809209e-02 9.046043e-03 1.333436e-02 6.667179e-03 3.399579e-02 5.426835e-03 7.636046e-02 1.463796e-02
0.001825 T17-1375 3.888818e-02 1.673547e-02 1.074020e-02 5.370098e-03 6.641360e-02 1.550532e-02 6.294797e-02 1.768741e-02 1.394180e-01 1.232946e-02 2.747684e-01 6.765762e-03 4.384454e-01 1.663595e-02
0.001825 T17-1446 2.495506e-02 1.247753e-02 0.000000e+00 9.900000e+01 3.751137e-02 1.633540e-02 2.262424e-02 1.131212e-02 1.183423e-02 5.917114e-03 5.231179e-02 6.386795e-03 6.009636e-02 1.659143e-02
0.001825 T17-1479 1.698700e-02 8.493502e-03 4.609864e-02 2.025551e-02 1.403648e-02 7.018242e-03 3.668191e-02 1.677005e-02 4.235283e-02 1.158553e-02 6.753700e-02 5.478136e-03 7.883317e-02 1.506248e-02
0.001825 T17-1474 3.302896e-02 1.651448e-02 3.902258e-02 1.951129e-02 1.088765e-02 5.443825e-03 4.418328e-03 2.209164e-03 2.444407e-02 1.222204e-02 2.913676e-02 5.300585e-03 4.910504e-02 1.539362e-02
0.001825 T17-1286 5.348306e-02 1.932811e-02 5.476646e-03 2.738323e-03 3.661575e-02 1.569397e-02 5.886884e-02 1.551683e-02 6.458835e-02 1.229932e-02 9.726840e-02 5.620333e-03 1.348267e-01 1.426483e-02
0.001825 T17-1399 0.000000e+00 9.900000e+01 3.817591e-02 1.908796e-02 0.000000e+00 9.900000e+01 2.063994e-02 1.031997e-02 1.394460e-02 6.972299e-03 2.966529e-02 5.746208e-03 5.189760e-02 1.492223e-02
0.001825 T17-1432 8.393298e-02 1.858036e-02 8.921985e-02 2.043364e-02 1.479032e-01 1.547287e-02 1.444606e-01 1.806308e-02 2.415754e-01 1.303340e-02 4.088971e-01 8.991795e-03 5.574679e-01 1.574715e-02
0.001825 T17-1609 2.146234e-02 1.073117e-02 1.061715e-03 5.308573e-04 0.000000e+00 9.900000e+01 7.262314e-03 3.631157e-03 7.299662e-03 3.649831e-03 2.406439e-02 4.917664e-03 1.759151e-02 8.795757e-03
0.001825 T17-1530 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 3.881215e-02 1.615367e-02 2.207187e-02 1.103593e-02 2.522792e-02 1.102697e-02 4.815556e-02 5.297409e-03 7.362865e-02 1.575646e-02
0.001825 T17-1707 2.660131e-02 1.330065e-02 1.883652e-02 9.418260e-03 0.000000e+00 9.900000e+01 1.891407e-02 9.457034e-03 1.551463e-02 7.757313e-03 2.949493e-02 6.452015e-03 4.823084e-02 1.520959e-02
0.001825 T17-1629 3.303873e-02 1.651937e-02 1.513804e-02 7.569021e-03 1.816695e-02 9.083476e-03 1.693781e-02 8.468904e-03 3.363923e-02 1.134526e-02 2.548229e-02 5.622389e-03 5.742860e-02 1.583579e-02
0.001825 T17-2146 1.195357e-03 5.976786e-04 0.000000e+00 9.900000e+01 3.849249e-03 1.924625e-03 1.894095e-02 9.470473e-03 3.286754e-02 1.149971e-02 3.169005e-02 5.580360e-03 6.170273e-02 1.535344e-02
0.001825 T17-2160 4.071473e-03 2.035736e-03 1.813088e-02 9.065441e-03 0.000000e+00 9.900000e+01 1.848702e-02 9.243508e-03 9.915639e-03 4.957819e-03 2.351813e-02 5.604007e-03 5.003176e-02 1.519546e-02
0.001825 T17-2204 4.156047e-04 2.078023e-04 8.303847e-03 4.151924e-03 0.000000e+00 9.900000e+01 1.752566e-02 8.762829e-03 2.407120e-02 1.179355e-02 4.001213e-02 5.971057e-03 8.537575e-02 1.418025e-02
0.001825 T17-2177 1.523082e-02 7.615411e-03 2.389437e-02 1.194719e-02 4.455595e-02 1.740449e-02 4.955010e-02 1.403473e-02 1.116122e-01 1.133087e-02 1.823014e-01 6.004608e-03 2.366614e-01 1.419917e-02
0.001825 T17-2112 7.851699e-03 3.925850e-03 0.000000e+00 9.900000e+01 3.069569e-03 1.534785e-03 2.109486e-02 1.054743e-02 3.456244e-02 1.291854e-02 6.108353e-02 6.432808e-03 8.876630e-02 1.532750e-02
0.001825 T17-2162 1.171626e-02 5.858131e-03 3.336086e-03 1.668043e-03 3.135574e-02 1.567787e-02 2.684547e-02 1.342274e-02 3.023166e-02 1.139663e-02 4.019958e-02 5.935385e-03 5.526639e-02 1.397673e-02
0.001825 T17-2151 2.277609e-02 1.138804e-02 1.895316e-02 9.476581e-03 1.099876e-02 5.499380e-03 1.509657e-02 7.548283e-03 1.138282e-02 5.691408e-03 2.683415e-02 5.235783e-03 3.843215e-02 1.441455e-02
0.001825 T17-2104 6.427594e-03 3.213797e-03 0.000000e+00 9.900000e+01 4.538201e-03 2.269101e-03 0.000000e+00 9.900000e+01 3.422446e-02 1.125233e-02 3.053463e-02 5.265215e-03 4.515730e-02 1.466347e-02
0.001825 T17-2070 3.550187e-02 1.627756e-02 6.512790e-03 3.256395e-03 3.642351e-02 1.497492e-02 3.810642e-02 1.437793e-02 5.157933e-02 1.103807e-02 8.368817e-02 5.405331e-03 9.616118e-02 1.316695e-02
0.001825 T17-2170 4.429769e-02 1.652028e-02 3.097832e-02 1.548916e-02 9.628982e-03 4.814491e-03 4.101301e-02 1.418339e-02 5.111995e-02 1.240354e-02 9.219098e-02 5.234329e-03 9.025574e-02 1.427867e-02
0.001825 T17-2171 3.855046e-02 1.605096e-02 3.472197e-02 1.736098e-02 4.104608e-02 1.548658e-02 2.077943e-02 1.038972e-02 4.692950e-02 1.069891e-02 5.847181e-02 4.891719e-03 6.470798e-02 1.542544e-02
0.001825 T17-2179 1.650749e-02 8.253744e-03 1.717516e-02 8.587581e-03 3.658850e-02 1.467055e-02 3.485203e-02 1.399337e-02 5.268024e-02 1.242864e-02 8.387928e-02 5.899348e-03 9.082942e-02 1.477988e-02
0.001825 T17-2217 3.864890e-02 1.778899e-02 1.841302e-02 9.206510e-03 7.760546e-02 1.536108e-02 4.291699e-02 1.439662e-02 6.694504e-02 1.119341e-02 1.241807e-01 5.876712e-03 1.902633e-01 1.475937e-02
0.001825 T17-2079 1.424652e-02 7.123262e-03 2.054841e-02 1.027421e-02 7.860117e-03 3.930058e-03 0.000000e+00 9.900000e+01 1.846930e-02 9.234651e-03 2.476124e-02 5.222683e-03 4.153552e-02 1.560797e-02
0.001825 T17-2130 1.877085e-02 9.385426e-03 2.949984e-02 1.474992e-02 4.231334e-02 1.685865e-02 5.768591e-02 1.380419e-02 6.612656e-02 1.119603e-02 9.446012e-02 5.080225e-03 1.110036e-01 1.496743e-02
0.001825 T17-2131 3.524386e-02 1.607895e-02 6.124338e-02 1.985352e-02 1.071844e-01 1.524354e-02 8.693287e-02 1.478522e-02 1.964168e-01 1.194005e-02 2.859293e-01 6.224610e-03 3.057824e-01 1.446107e-02
0.001825 T17-2143 1.476925e-02 7.384625e-03 0.000000e+00 9.900000e+01 3.829411e-02 1.419226e-02 6.908744e-03 3.454372e-03 3.978164e-02 1.143578e-02 1.312318e-01 5.541909e-03 1.841239e-01 1.416027e-02
0.001825 T17-2193 0.000000e+00 9.900000e+01 2.981296e-02 1.490648e-02 3.329357e-04 1.664679e-04 2.523997e-03 1.261998e-03 2.334701e-02 1.132640e-02 3.763682e-02 5.369244e-03 4.688861e-02 1.520987e-02
0.001825 T17-2144 2.391938e-02 1.195969e-02 0.000000e+00 9.900000e+01 5.195941e-02 1.479474e-02 2.064553e-02 1.032277e-02 3.615288e-02 1.193852e-02 9.418282e-02 6.127008e-03 1.215452e-01 1.407937e-02
0.001825 T17-2148 1.333220e-02 6.666098e-03 2.804341e-02 1.402171e-02 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 4.223133e-02 1.048997e-02 3.798311e-02 6.017281e-03 6.758327e-02 1.334646e-02
0.001825 T17-2169 1.779776e-02 8.898879e-03 9.487898e-03 4.743949e-03 2.095464e-02 1.047732e-02 5.294000e-02 1.458210e-02 4.798026e-02 1.106116e-02 9.204904e-02 5.602059e-03 1.356322e-01 1.676705e-02
0.001825 T17-2207 1.294329e-03 6.471647e-04 1.777541e-02 8.887707e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 2.612350e-02 5.283398e-03 3.986022e-02 1.369907e-02
0.001825 T17-2013 2.687215e-02 1.343607e-02 4.192615e-02 1.984005e-02 7.041336e-02 1.504352e-02 6.890362e-02 1.619269e-02 1.659903e-01 1.061280e-02 2.656490e-01 5.500620e-03 3.554442e-01 1.461989e-02
0.001825 T17-2031 5.667873e-03 2.833936e-03 3.876661e-02 1.806915e-02 2.457018e-02 1.228509e-02 5.646890e-02 1.425494e-02 6.029129e-02 1.145750e-02 9.461191e-02 4.761683e-03 1.488539e-01 1.428211e-02
0.001825 T17-2109 2.643978e-02 1.321989e-02 0.000000e+00 9.900000e+01 7.154434e-03 3.577217e-03 1.232647e-02 6.163235e-03 3.341042e-02 1.074629e-02 4.809881e-02 5.572886e-03 4.530341e-02 1.496095e-02
0.001825 T17-1971 2.244147e-02 1.122074e-02 5.221200e-03 2.610600e-03 8.548230e-03 4.274115e-03 9.603102e-03 4.801551e-03 3.208128e-02 1.217474e-02 3.991983e-02 5.549680e-03 6.106815e-02 1.469670e-02
0.001825 T17-1964 4.610084e-02 1.778191e-02 3.998867e-03 1.999433e-03 9.387287e-02 1.518237e-02 6.487225e-02 1.429642e-02 1.096618e-01 1.080264e-02 1.235569e-01 6.204507e-03 1.727189e-01 1.464120e-02
0.001825 T17-1972 6.207605e-02 1.866729e-02 1.029516e-01 1.854297e-02 1.473987e-01 1.464675e-02 1.309897e-01 1.428158e-02 2.181941e-01 1.231826e-02 3.513744e-01 6.077858e-03 4.958431e-01 1.601481e-02
0.001825 T17-2018 4.445879e-02 1.811947e-02 5.824002e-02 1.722832e-02 1.152897e-01 1.659893e-02 1.041122e-01 1.391352e-02 1.428995e-01 1.181440e-02 2.290610e-01 5.942095e-03 3.268101e-01 1.453233e-02
0.001825 T17-2064 3.593721e-02 1.796861e-02 6.937895e-02 1.709892e-02 7.449632e-02 1.511954e-02 8.281864e-02 1.386173e-02 1.403165e-01 1.187529e-02 2.027915e-01 6.820146e-03 2.368455e-01 1.556401e-02
0.001825 T17-2006 3.205200e-02 1.548558e-02 3.433168e-03 1.716584e-03 3.745369e-02 1.425609e-02 4.568791e-02 1.339525e-02 4.889920e-02 1.253817e-02 9.416894e-02 5.334908e-03 1.016329e-01 1.479755e-02
0.001825 T17-2069 0.000000e+00 9.900000e+01 5.272171e-03 2.636086e-03 6.941561e-03 3.470781e-03 0.000000e+00 9.900000e+01 6.342823e-02 1.067663e-02 4.140775e-02 5.253535e-03 6.203264e-02 1.305617e-02
0.001825 T17-2072 6.173992e-02 1.741735e-02 6.642741e-02 1.978847e-02 1.341676e-01 1.520975e-02 1.660134e-01 1.421287e-02 2.914254e-01 1.229804e-02 4.187602e-01 7.049975e-03 5.706064e-01 1.423157e-02
0.001825 T17-2118 0.000000e+00 9.900000e+01 1.810943e-02 9.054717e-03 0.000000e+00 9.900000e+01 1.341277e-02 6.706383e-03 3.190165e-02 1.164044e-02 3.962564e-02 5.963489e-03 6.393628e-02 1.472898e-02
0.001825 T17-2225 1.125423e-02 5.627117e-03 6.318685e-03 3.159343e-03 3.322731e-02 1.661366e-02 1.300417e-02 6.502083e-03 4.336044e-02 1.071563e-02 5.144095e-02 5.691634e-03 6.927854e-02 1.441727e-02
0.001825 T17-2184 2.682178e-03 1.341089e-03 3.764979e-02 1.882489e-02 1.501465e-02 7.507323e-03 0.000000e+00 9.900000e+01 1.550580e-02 7.752902e-03 1.130448e-02 5.652238e-03 6.391584e-02 1.646855e-02
0.001825 T17-1909 1.130152e-02 5.650759e-03 3.245649e-02 1.622824e-02 2.862623e-02 1.431312e-02 0.000000e+00 9.900000e+01 2.942991e-02 1.202709e-02 3.728244e-02 5.510004e-03 4.464845e-02 1.356066e-02
0.001825 T17-2035 8.347532e-02 1.992457e-02 8.895621e-02 2.260669e-02 1.270742e-01 1.697268e-02 1.015910e-01 1.601256e-02 1.910051e-01 1.149658e-02 2.975345e-01 7.002880e-03 4.067163e-01 1.418385e-02
0.001825 T17-1854 1.314647e-03 6.573234e-04 1.373730e-02 6.868650e-03 2.211415e-02 1.105707e-02 3.337655e-02 1.434642e-02 3.015236e-02 1.167722e-02 2.821518e-02 5.613872e-03 4.810146e-02 1.523563e-02
0.001825 T17-1925 1.433618e-02 7.168090e-03 0.000000e+00 9.900000e+01 1.507089e-02 7.535444e-03 1.642521e-02 8.212607e-03 3.517026e-02 1.209978e-02 4.085722e-02 5.475648e-03 5.786768e-02 1.455067e-02
0.001825 T17-1966 1.300084e-02 6.500421e-03 1.131658e-02 5.658288e-03 1.681489e-03 8.407444e-04 2.959097e-02 1.461217e-02 3.363879e-02 1.215218e-02 5.216985e-02 5.769333e-03 4.516985e-02 1.517939e-02
0.001825 T17-1822 0.000000e+00 9.900000e+01 2.047176e-02 1.023588e-02 9.724237e-03 4.862119e-03 5.802534e-02 1.579837e-02 1.980105e-02 9.900525e-03 6.017812e-02 4.854779e-03 7.814416e-02 1.606519e-02
0.001825 T17-1978 7.216000e-03 3.608000e-03 2.190014e-02 1.095007e-02 0.000000e+00 9.900000e+01 7.357183e-03 3.678591e-03 2.817503e-02 1.191209e-02 2.034750e-02 5.945425e-03 5.253510e-02 1.648202e-02
0.001825 T17-1977 3.198128e-03 1.599064e-03 0.000000e+00 9.900000e+01 7.216320e-03 3.608160e-03 3.379857e-02 1.485745e-02 0.000000e+00 9.900000e+01 1.632211e-02 5.321569e-03 5.777114e-02 1.583002e-02
0.001825 T17-0551 8.183853e-03 4.091927e-03 3.408634e-02 1.704317e-02 3.713206e-02 1.856603e-02 0.000000e+00 9.900000e+01 4.541118e-03 2.270559e-03 2.875391e-02 6.702924e-03 2.492906e-02 1.246453e-02
0.001825 T17-0557 2.204340e-02 1.102170e-02 1.368272e-02 6.841358e-03 1.860133e-02 9.300666e-03 0.000000e+00 9.900000e+01 6.811193e-03 3.405596e-03 5.502647e-02 1.361326e-02 3.894075e-02 1.947037e-02
0.001825 T17-0554 2.522873e-02 1.261437e-02 2.795541e-02 1.397770e-02 2.311209e-02 1.155604e-02 1.937679e-02 9.688396e-03 1.807513e-02 9.037565e-03 8.587611e-02 7.383943e-03 7.117811e-02 1.550362e-02
0.001825 T17-0594 4.528060e-02 1.938111e-02 4.460820e-02 2.167600e-02 2.959732e-02 1.479866e-02 2.391301e-02 1.195651e-02 4.131909e-02 1.417731e-02 5.716734e-02 6.287606e-03 7.274773e-02 1.549778e-02
0.001825 T17-0635 3.495447e-02 1.747724e-02 2.250951e-02 1.125476e-02 9.597010e-03 4.798505e-03 2.195352e-02 1.097676e-02 1.447909e-02 7.239544e-03 4.214874e-02 6.245527e-03 4.468291e-02 1.496190e-02
0.001825 T17-0627 3.890692e-03 1.945346e-03 1.249202e-03 6.246012e-04 2.278053e-02 1.139026e-02 2.367941e-02 1.183970e-02 0.000000e+00 9.900000e+01 1.620593e-02 6.504537e-03 4.870582e-02 1.417756e-02
0.001825 T17-0526 1.264809e-02 6.324045e-03 4.496241e-03 2.248120e-03 3.743998e-02 1.871999e-02 3.756317e-02 1.676849e-02 4.393604e-02 1.411598e-02 7.514447e-02 6.134219e-03 1.056746e-01 1.616438e-02
0.001825 T17-0545 0.000000e+00 9.900000e+01 2.228468e-02 1.114234e-02 7.939072e-03 3.969536e-03 1.068696e-03 5.343479e-04 4.589164e-02 1.296328e-02 6.458865e-02 6.506085e-03 7.837116e-02 1.585282e-02
0.001825 T17-0589 4.010726e-02 2.000707e-02 8.707584e-02 2.274636e-02 9.564684e-02 1.726754e-02 8.665392e-02 1.622019e-02 1.417314e-01 1.251844e-02 2.101580e-01 6.214647e-03 2.323959e-01 1.568145e-02
0.001825 T17-0587 5.121094e-03 2.560547e-03 1.415728e-02 7.078641e-03 3.793733e-02 1.880049e-02 2.578479e-04 1.289240e-04 5.134927e-03 2.567463e-03 2.893643e-02 6.041634e-03 1.386333e-02 6.931664e-03
0.001825 T17-0537 0.000000e+00 9.900000e+01 1.410930e-02 7.054649e-03 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 0.000000e+00 9.900000e+01 2.526082e-02 5.433932e-03 4.465810e-02 1.387454e-02
0.001825 T17-0519 0.000000e+00 9.900000e+01 9.446534e-04 4.723267e-04 2.068454e-02 1.034227e-02 4.531179e-02 1.616308e-02 4.485168e-02 1.254065e-02 6.005523e-02 5.976288e-03 9.475185e-02 1.595707e-02
0.001825 T17-0522 9.764060e-03 4.882030e-03 6.650863e-03 3.325432e-03 5.184071e-03 2.592036e-03 0.000000e+00 9.900000e+01 1.609796e-02 8.048979e-03 2.035284e-02 5.838737e-03 5.516503e-02 1.556291e-02
0.001825 T17-0529 0.000000e+00 9.900000e+01 2.008171e-02 1.004085e-02 2.495306e-03 1.247653e-03 4.483258e-02 1.755041e-02 3.279823e-02 1.118944e-02 4.604933e-02 5.778815e-03 5.547578e-02 1.566194e-02
0.001825 T17-0560 0.000000e+00 9.900000e+01 2.086051e-02 1.043026e-02 2.071885e-02 1.035942e-02 0.000000e+00 9.900000e+01 1.829528e-02 9.147642e-03 3.944339e-02 6.346757e-03 5.471425e-02 1.426680e-02
0.001825 T17-0525 6.560667e-03 3.280333e-03 0.000000e+00 9.900000e+01 8.478776e-03 4.239388e-03 3.348723e-03 1.674362e-03 2.594545e-02 1.231462e-02 5.627859e-02 6.847892e-03 7.115130e-02 1.619213e-02
0.001825 T17-0512 7.629245e-03 3.814623e-03 0.000000e+00 9.900000e+01 5.590947e-03 2.795473e-03 2.961952e-02 1.480976e-02 1.102051e-02 5.510253e-03 3.162847e-02 5.921584e-03 7.075920e-02 1.557267e-02
0.001825 T17-0510 0.000000e+00 9.900000e+01 4.270785e-02 2.135392e-02 2.501919e-02 1.250959e-02 2.568734e-02 1.284367e-02 4.429328e-02 1.373363e-02 4.938937e-02 6.751324e-03 8.407248e-02 1.467549e-02
0.001825 T17-0513 1.034018e-02 5.170088e-03 8.901549e-03 4.450774e-03 5.493383e-03 2.746692e-03 1.077666e-02 5.388330e-03 1.016647e-02 5.083235e-03 5.205931e-02 1.152205e-02 9.946631e-02 1.952823e-02
0.001825 T17-0707 0.000000e+00 9.900000e+01 6.504115e-03 3.252058e-03 7.307971e-03 3.653986e-03 1.797941e-02 8.989706e-03 4.493193e-02 1.248252e-02 3.718486e-02 5.757329e-03 1.041964e-02 5.209818e-03
0.001825 T17-0675 5.730181e-03 2.865091e-03 1.090223e-02 5.451116e-03 1.377266e-02 6.886331e-03 2.973559e-02 1.486780e-02 3.491010e-03 1.745505e-03 4.328534e-02 5.633048e-03 7.530011e-02 1.446671e-02
0.001825 T17-0680 4.337560e-02 1.807227e-02 5.964110e-02 2.312904e-02 5.291520e-02 1.806464e-02 6.912980e-02 1.680314e-02 7.889738e-02 1.228896e-02 1.010449e-01 5.758184e-03 1.053246e-01 1.616631e-02
0.001825 T17-0719 3.575940e-02 1.787970e-02 2.808606e-02 1.404303e-02 4.449432e-02 1.733091e-02 2.034666e-02 1.017333e-02 2.843805e-02 1.194085e-02 5.954679e-02 5.657441e-03 7.766340e-02 1.698339e-02
0.001825 T17-0652 3.400579e-02 1.700290e-02 1.399553e-02 6.997767e-03 2.533994e-02 1.266997e-02 5.449164e-03 2.724582e-03 7.627508e-02 1.209974e-02 1.192282e-01 6.755443e-03 1.415361e-01 1.419899e-02
