       id  bayes.stellar.age_m_star  bayes.stellar.age_m_star_err  bayes.stellar.metallicity  bayes.stellar.metallicity_err           bayes.sfh.sfr       bayes.sfh.sfr_err  bayes.stellar.m_star  bayes.stellar.m_star_err             bayes.F0378         bayes.F0378_err             bayes.F0395         bayes.F0395_err             bayes.F0410         bayes.F0410_err             bayes.F0430         bayes.F0430_err             bayes.F0515         bayes.F0515_err             bayes.F0660         bayes.F0660_err             bayes.F0861         bayes.F0861_err      best.chi_square  best.reduced_chi_square  best.sfh.age  best.sfh.age_burst  best.sfh.age_main  best.sfh.f_burst  best.sfh.tau_burst  best.sfh.tau_main  best.stellar.age_m_star  best.stellar.imf  best.stellar.metallicity  best.stellar.old_young_separation_age   best.universe.age  best.universe.luminosity_distance  best.universe.redshift  best.sfh.integrated            best.sfh.sfr     best.sfh.sfr100Myrs      best.sfh.sfr10Myrs        best.stellar.lum     best.stellar.lum_ly  best.stellar.lum_ly_old  best.stellar.lum_ly_young    best.stellar.lum_old  best.stellar.lum_young  best.stellar.m_gas  best.stellar.m_gas_old  best.stellar.m_gas_young  best.stellar.m_star  best.stellar.m_star_old  best.stellar.m_star_young       best.stellar.n_ly   best.stellar.n_ly_old  best.stellar.n_ly_young              best.F0378              best.F0395              best.F0410              best.F0430              best.F0515              best.F0660              best.F0861 
 T17-1927         5507.847817372838            2612.3601296129523       0.006236083296367219           0.008990494111614714   3.122038214270077e-05   3.509090981056624e-05      382359.397629409         159884.6095455789   0.0075679004706830436   0.0014443150843691833    0.009423877728626889    0.002208750952443511    0.013250906359804183   0.0020847948549152324    0.014598115588127104   0.0017924633326386968    0.022365062057394865    0.001545175971491143     0.03222515195755457   0.0006768561233928469    0.042209802158921575   0.0028694199852892207    9.803383487948578       1.6338972479914295       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1269473.7899373642  3.3791376098806007e-13   3.722303168019639e-13  3.4085586604078863e-13  1.6746458315557507e+32   7.041635368175301e+29    7.041635368171006e+29     4.2945477902184186e+17  1.6746458315521835e+32  3.5668872857711804e+20   646964.1611619571       646964.1611618183    1.3888931404131244e-07    622509.6287754074        622509.6287752084     1.9902444694674762e-07   1.541458604726424e+47  1.5414586047254782e+47    9.455965479322372e+34    0.008310409121170422     0.00958192537284265    0.013113570478980242    0.014618888944187043    0.023020264640199486     0.03315523241224874       0.040607972694753 
 T17-1936        11759.770181297485             486.0870310980486       0.029999530865487765           6.84917913139824e-05   1.524318005426445e-08   6.014125024520663e-08      3892681.98321019        194634.09916050953   0.0065019920954673205   7.719658781082242e-05    0.007559554499862951   5.876905469055293e-05    0.015680603026510385  3.9349649643761324e-05    0.020638902415455553  2.2530043803799844e-05    0.043315585043027724  0.00028950020427877027     0.08785620011961597    0.001143783769065698     0.13255811530960776    0.002007577943051777    70.53394901055525       11.755658168425875       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    6845176.827200931   1.822077355706501e-12  2.0071169323473642e-12  1.8379415897614018e-12   5.389226437609991e+32   2.947509740347049e+30    2.947509740345625e+30     1.4243259786650947e+18    5.38922643760092e+32   9.070461764304217e+20  2874512.9218387073      2874512.9218381396     5.678321871323741e-07    3970663.905362228        3970663.905360974      1.254245168574127e-06   6.280984273019552e+47  6.2809842730183324e+47   1.2188964463023199e+35    0.006464155061577697    0.007530805553854919    0.015660761996908606    0.020647878442215675     0.04345321810389756     0.08840731554444448      0.1335296815541526 
 T17-1537         8001.829956675524            2296.0697639997215       0.020767573267930748            0.00917625585614841  1.3724307079412328e-05   3.133224943098661e-05    1961259.4160632929         585179.1113272761    0.008827460168246794   0.0018249617782984105    0.009920362408212754    0.002048919377049815    0.017983761088908944   0.0024026403379568293    0.022022451692326875   0.0021985160255747712     0.04108547642192233    0.001587283251230248     0.07381061961255193   0.0018286620347455072     0.10728323170290882    0.004820732310863775   5.4477787813660274       0.9079631302276713       13000.0                20.0            13000.0               0.0                50.0             2000.0        9070.115480593535               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   4269434.1672046315   2.110810297646716e-05   2.155620525276193e-05   2.114834110112837e-05   4.539510830093904e+32   2.028936846483813e+30   2.0289203461857678e+30     1.6500298044735152e+25   4.539405752095779e+32  1.0507799812418156e+28   1747142.048439552      1747135.4703103406        6.5781292115862255   2522292.1187650715       2522277.5887913066         14.529973764880934   3.614807725186999e+47  3.6147936047153154e+47   1.4120471683389708e+42    0.007323013658866765    0.008421301020873644    0.016077821876117008    0.020418544206603315    0.039812156609842546      0.0752955466843333     0.11098621959063992 
 T17-1847         6595.148350867748            2808.2358735827615       0.002739910006969474           0.005301941701109749   8.555740677357456e-05  0.00013168339789503905    1653209.3728680613        523545.07811861485     0.03437842399638314   0.0028089506546110617    0.042323694004376314    0.004320643362977916      0.0581602908078986   0.0034506969099882454     0.06362407018748645    0.002526087156438241     0.09700879244346636    0.002422593762080499     0.13705091244839507    0.004284615617413394     0.17487030409570753    0.011246070459974247    3.103953704156262        0.517325617359377       12000.0                20.0            12000.0               0.0                50.0              500.0       10997.518095384283               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    5064589.883004304   9.194973802687913e-12   1.012542612536739e-11   9.274762778253105e-12   7.133881365859552e+32   2.985103454782568e+30    2.985103454770882e+30      1.168589710877294e+19   7.133881365762495e+32   9.705859582014914e+21   2571687.567574112       2571687.567570333     3.779318132380787e-06   2492902.3154301876        2492902.315424772      5.415655670307128e-06   6.513809925122618e+47   6.513809925096887e+47    2.573063452854253e+36     0.03556238954579415     0.04123148261972895    0.056229509750938496     0.06251653253899979     0.09838738174894876     0.14133862886273005     0.17313254273628648 
 T17-0887         5760.661474111475             2567.772812639917        0.01120705074299632           0.010418324203710206    3.51854215348274e-05  4.0717615682323256e-05     548943.6094943485         236024.3834387266    0.007211985170874966    0.001789194820428861     0.00867642836770475   0.0025627066275618108     0.01310983624593943    0.002590529611600124    0.014878260142771152   0.0023200998402405893     0.02385686882119822    0.001885115758549847      0.0366498333620284   0.0007255933675915278    0.050310305206245826   0.0031934692479288268   1.0967153692502634       0.1827858948750439        5000.0                20.0             5000.0               0.0                50.0             5000.0       1910.4839034524405               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    605940.7900262546  0.00016874300115635063  0.00016873147024099088  0.00016874287446334239  2.1268698993426234e+32   4.264698963836046e+29    4.263379892285587e+29     1.3190715504595677e+26  2.1260298818015517e+32   8.400175410714917e+28  209539.00456946058      209486.41750058022        52.587068880365116   396401.78545679373       396285.62952451775         116.15593227598553  4.0842973644923733e+46   4.083168541702256e+46   1.1288227901175613e+43   0.0072358479073565424    0.008728514769140416     0.01370345843158931    0.016046295311477953      0.0247805394557028     0.03689972113142634     0.04882339006525629 
 T17-0975         5901.278598651212             2633.487310916761      0.0069438303982486595           0.008610931107803395   8.452820689708397e-05   0.0001041891938717052     1201023.210955127         369637.7246310148    0.020819787247188037   0.0030931420798798945    0.025198827606622648    0.004484745672359098     0.03650579924454812    0.003893034553167922     0.04072532925146216   0.0031988810506591624     0.06344295870223043    0.002493454385412258     0.09341533622703488   0.0030193702663375388     0.12486309777151235    0.009429070057472485     3.94890649265197       0.6581510821086617       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    3641916.168652289    9.69420242865543e-13  1.0678689233044528e-12   9.778606691636982e-13   4.804289603340268e+32   2.020131955806411e+30    2.020131955805179e+30     1.2320367035713367e+18   4.804289603330035e+32  1.0232826058150663e+21  1856036.1448585333      1856036.1448581351    3.9845110822259557e-07   1785880.0237937567       1785880.0237931858      5.709691346429476e-07  4.4221968664184466e+47   4.422196866415734e+47   2.7127644416401225e+35    0.023841227433296856     0.02748900309623333     0.03762072500804912     0.04193924162561393     0.06604143753447138     0.09511703034337625     0.11649774379391364 
 T17-1011          6268.40312531309             2724.923247440271       0.013220593670972298           0.011092810271476987   4.004999310717255e-08   5.328116746421628e-08    1496.1228120014703        1442.7949924307131   1.078994627393918e-05    8.18118454183339e-07  1.2685961861856275e-05   2.706441580710127e-07  2.0638506898699594e-05  3.1619526788444754e-06  2.4229557040848176e-05   5.136334198679998e-06   4.170375020932614e-05  1.3525313470577099e-05   6.948167548067681e-05  3.1029430222209865e-05   9.848473993044865e-05   4.839324913768205e-05     79.3808413813941       13.230140230232351       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   12196.549115027234  3.2465276677652375e-15   3.576226131617337e-15   3.274794126719813e-15   9.602376475815779e+29   5.251792352873971e+27    5.251792352871433e+27         2537825127550665.0   9.602376475799618e+29  1.6161501038907438e+18   5121.728615347151        5121.72861534614    1.0117478823823588e-09     7074.82049968009        7074.820499677856      2.234779785382879e-09  1.1191286231231192e+45  1.1191286231229018e+45   2.1717963974843596e+32  1.1517654939517902e-05  1.3418183654266505e-05   2.790391799887992e-05  3.6789825872850796e-05    7.74237572218995e-05  0.00015752174025377834  0.00023791953962643233 
 T17-0836        7995.3405119520685             2306.626962514965        0.02179188733044627           0.008940005954297692   7.817516111671092e-06  1.7992105251231145e-05     1146216.989327346        344555.58048066177    0.004913373924483743   0.0009348536393524692    0.005525014410198639   0.0010411328872002386    0.010095805153672192    0.001191200277167725    0.012418509114284926   0.0010631456456135673    0.023313811166117984   0.0006290851065885988    0.042154547663544976    0.001502627382533739    0.061375654072792676   0.0034231573727235547   14.058718837175064        2.343119806195844        9000.0                20.0             9000.0               0.0                50.0             1000.0        6989.457938288325               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    2151489.379932908  2.3947158382519023e-06  2.5032059150628693e-06  2.4043211631047617e-06  2.6082562624957747e+32  1.0429559523359902e+30   1.0429540803759611e+30     1.8719600291725274e+24  2.6082443413891436e+32  1.1921106630961521e+27   865442.2832998866       865441.5370106427        0.7462892438328229    1286047.096633021       1286045.4482064268         1.6484265944190795     1.2893408007587e+47  1.2893391987901468e+47   1.6019685530954488e+41    0.004269914693998392   0.0048241078449209485     0.00928114869626824      0.0117732226907985    0.023011163599173413      0.0432373062289265      0.0636982683720573 
 T17-0769         6293.960096467012            2625.0580041919466       0.012387086421066923           0.010794217618954662   2.047344102370641e-05  2.7747960070345703e-05     446872.5368547064        189112.03952540766    0.004880196630183053   0.0012618691796762041   0.0057775390570527435   0.0017477692671775396    0.008930563873576214   0.0017448526262891775    0.010250573890611975   0.0015572354889116292    0.016859640728959718   0.0012034603902554913     0.02657958976107698   0.0007523606965835768    0.036703095438535976   0.0027655492269588475    3.654722657961092       0.6091204429935153       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1017271.5769844248  2.7078153739749323e-13  2.9828053511307934e-13   2.731391440455129e-13  1.3419494120009881e+32   5.642696660863258e+29    5.642696660859816e+29     3.4413640026439776e+17    1.34194941199813e+32  2.8582654347681913e+20   518433.9036334907       518433.9036333795    1.1129662750111768e-07    498837.6733509344        498837.6733507749     1.5948490989637557e-07  1.2352220566630444e+47  1.2352220566622866e+47    7.577379691734452e+34      0.0066594072749591    0.007678315544474261    0.010508340248369231    0.011714602009031695     0.01844690382641926     0.02656839064236019     0.03254051934650029 
 T17-0713         5061.292090906343            2420.9401254118156       0.008055758708446912           0.008934479923190504    3.33369139382174e-05   3.186321403565765e-05     344809.6155310264        148033.71277492834    0.006276163748738201   0.0012430879624307787   0.0077570177303722555   0.0018986739610349626    0.011263181380661144   0.0018763668010936634    0.012524627849813754    0.001647111759874345    0.019280241788066428   0.0012803803842108294    0.028305564362333377   0.0005316566377483174     0.03838743350652062    0.002603676724753917   2.2141700003160407      0.36902833338600677        5000.0                20.0             5000.0               0.0                50.0             5000.0         1901.92770813839               1.0                     0.008                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   345394.35073006473   9.618576647087081e-05    9.61791936949667e-05   9.618569425416243e-05  1.6958180744492057e+32    3.07630204633824e+29   3.0754230338406403e+29      8.790124976000386e+25  1.6951270303486647e+32   6.910441005412966e+28  148064.72651829937      148027.07748558733         37.64903271202826    197329.6242117653       197271.08747800643         58.536733758842566   6.580466274016628e+46    6.57802784111236e+46    2.438432904266922e+43    0.007050578889617097    0.009135718329822257     0.01322179680345651    0.014410808829980111    0.020251716483348673    0.027417654953323503    0.038833652049865094 
 T17-0734         7596.232964965053              2456.09239867941          0.019971396147624           0.009641106237736823   9.007342368813533e-06    1.78748225746275e-05     689223.3976088586         238901.8036603727    0.003545618770738065   0.0008065947610946797    0.004013233239317005   0.0009541245109525585    0.007095379577423998    0.001091186937277628    0.008606351737775159   0.0010070518520211948     0.01571613353025006   0.0006907368352400738    0.027694881580015016   0.0008945262513032601     0.04000927471065432   0.0022106046469388243   2.0393399523430507       0.3398899920571751       13000.0                20.0            13000.0               0.0                50.0             2000.0        9070.115480593535               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1613598.4104792874   7.977638271762124e-06   8.146994934130994e-06   7.992845948342019e-06  1.7156717196997952e+32   7.668204127838054e+29    7.668141766284615e+29      6.236155343941394e+24   1.715632006312937e+32   3.971338685860062e+27   660318.3283393781       660315.8421881872        2.4861511910119485    953280.0821399062        953274.5906528254         5.4914870807501766   1.366187595619723e+47  1.3661822589006704e+47   5.3367190525046826e+41   0.0027676742952573016    0.003182763197481578    0.006076483863494616    0.007717025063686156     0.01504668537036031    0.028457348137436667     0.04194635178877046 
 T17-0822           5062.2018876575               2432.3439043348      0.0019444063216596584           0.004617598473668533   4.594925637091215e-05  4.6695965591402604e-05    475564.77907726006        189856.97569702452     0.01364883534401635   0.0012058439306053288    0.017586908907632023     0.00221067467099948    0.023488481413423842    0.002005435181225846     0.02525976941938999   0.0016439514098466994    0.037418443036366766   0.0013373707560623684     0.05125492860747493    0.001074264081561199      0.0642996624150019   0.0031425029954552436    2.043356988771202      0.34055949812853364        6000.0                20.0             6000.0               0.0                50.0             5000.0        2358.044262963107               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   445937.73260904965   9.556153311618202e-05   9.571484566516219e-05   9.557581903171495e-05   2.836876463099782e+32  4.4173125642219006e+29    4.416098072187975e+29     1.2144920339260307e+26  2.8358677524261345e+32  1.0087106736471594e+29  201283.36886829248      201244.09116695108         39.27770134141314   244654.36374075655        244598.0799089818          56.28383177476889   1.014660839547073e+47  1.0143934261822974e+47    2.674133647755374e+43     0.01491263459431675     0.02046333473647524    0.026128278354956534     0.02750878647720275    0.038629695634848776    0.050278177844148425     0.06120041372067656 
 T17-0850        10888.917954715384            1168.7467657633451       0.029669339231816038          0.0018006333675517285   3.935285584351995e-08   2.723112132723568e-07       684845.89082826         86724.70102478136   0.0012789225136971302  3.3888013166905356e-05   0.0014749037429321145   2.345139100289919e-05   0.0030233356241767253  1.3312763926736206e-05     0.00394890850699965   5.123238167373372e-05    0.008188058330410142  0.00024014319805343764     0.01638805723073906   0.0007741137158231631    0.024625622215195896   0.0012897762850970391   25.187436918891315        4.197906153148552       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    1319564.615224358   3.512471431326091e-13     3.8691775967258e-13   3.543053376007635e-13  1.0388968305746032e+32   5.682000121509692e+29    5.682000121506946e+29     2.7457145511897715e+17  1.0388968305728546e+32  1.7485392547288846e+20   554128.2034659405       554128.2034658311    1.0946265968584632e-07    765436.4117584183        765436.4117581765      2.417844834467628e-07    1.21080357815189e+47  1.2108035781516549e+47    2.349702076025048e+34   0.0012461139429862354    0.001451735255912378    0.003018970568656772    0.003980351488296457    0.008376603041089939    0.017042534950426767    0.025740904480489074 
 T17-0904         6618.923481943508            2490.2278555343737       0.016205857864055907           0.010134416870435283   3.253132866918277e-05  4.7162752308574805e-05    1005357.3625568639          344206.051187669    0.007864927574514246   0.0015499552626026042    0.009008127658119697    0.001983470108451811     0.01503296178987927   0.0021973355367958004    0.017766894562752253    0.002050172667280382    0.030717937528489853    0.001405958149692264     0.05121744682629972   0.0013928434834982574      0.0727034322378865    0.003453837538791688   1.6963024403490483      0.28271707339150803       13000.0                20.0            13000.0               0.0                50.0             5000.0         6283.99267485486               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1806994.9078615946   9.527602794348493e-05   9.585788955570266e-05   9.532880619326765e-05  3.0652858747666037e+32    9.37722368781304e+29    9.376478910862056e+29      7.447769509835576e+25  3.0648115822971816e+32   4.742924694221185e+28   706955.7126536747       706926.0208323263         29.69182134830764   1100039.1952079227       1099973.6110013276          65.58420659517729  1.2773383825720903e+47  1.2772746467424812e+47    6.373582960921266e+42    0.007370111470864699    0.008669144488272738    0.014735051144937655    0.017864512666926746    0.030816665750839037     0.05189236713169858     0.07299022725503362 
 T17-0949        10775.327146645968            1296.9975763151192        0.02936316113072854          0.0025570876906887514   7.450836734602589e-08   4.907962006671694e-07      680426.257236272         99369.45216966856   0.0013066442789890008    5.70887363285654e-05   0.0015041033152058004  4.7230200306421366e-05   0.0030720542037268117   2.780770295864725e-05    0.004003319886256291  2.4599139542775514e-05    0.008273641146271982  0.00022729562067293308    0.016503481572075727   0.0008248854463219344     0.02477687375930147   0.0013961540544919241    65.53773187369691       10.922955312282818       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1332751.5186157438  3.5475728737984817e-13  3.9078437374994085e-13  3.5784604353065024e-13  1.0492789156808146e+32   5.738782476695422e+29    5.738782476692649e+29     2.7731535050000826e+17  1.0492789156790485e+32  1.7660130623485556e+20   559665.8141302771       559665.8141301665     1.105565610390559e-07    773085.7044854676        773085.7044852235      2.442007263407923e-07  1.2229035917676072e+47  1.2229035917673697e+47   2.3731835288600145e+34   0.0012585668263018618   0.0014662429900155168    0.003049140272187012    0.004020128631404375    0.008460313572409438       0.017212847384803     0.02599814297921419 
 T17-0947         5972.961079032988            2588.2730882954784       0.010867671122647483            0.01031536878709485  3.6596118744553226e-05  4.5313543726161546e-05     633248.1049359393        252681.41089179646     0.00815638356882152    0.001962222510379462    0.009749111941263561    0.002778601551506294    0.014765480348748809    0.002776867121053854     0.01678187563411729    0.002485277903066694    0.027039951337301624    0.002039578453412803     0.04166606203988453   0.0008499111814547837     0.05711709517558784    0.003625611710688911    1.727699680471828      0.28794994674530466       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   1621813.5759050855   4.317010161215081e-13   4.755420599764111e-13  4.3545969625659744e-13   2.139440267281125e+32   8.996026485307414e+29    8.996026485301927e+29     5.4864905158010925e+17   2.139440267276568e+32  4.5568693655915233e+20   826527.7062146183       826527.7062144409     1.774377516462623e-07    795285.8696904677        795285.8696902135     2.5426326447524587e-07   1.969287205184735e+47   1.969287205183527e+47   1.2080448851497383e+35    0.010616945730486205    0.012241368649093856     0.01675321444206238     0.01867633088785639     0.02940949077510723     0.04235739758055691    0.051878630286319574 
 T17-0808        10016.540234718123             1726.601475747573       0.028469938134043873          0.0039687041313572514  2.7936855875550903e-07   1.204678061258923e-06     581652.8472110706         116738.9249489354   0.0012853967053615045  0.00010721693475488764   0.0014685647945075042   0.0001030453959915221   0.0029470233547216835   9.641268136231794e-05   0.0038020523020000333  4.9254326697118786e-05    0.007732189126619698  0.00017100271582516522    0.015167330478827047   0.0008383963982869797     0.02266045201468637   0.0014726297277512879   15.960444926473857       2.6600741544123094       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    1239315.415362781  3.2988608065423693e-13  3.6338739195301266e-13  3.3275829130904935e-13    9.75716416042068e+31  5.3364498103663385e+29   5.3364498103637595e+29     2.5787341750572963e+17   9.757164160404259e+31  1.6422020018959162e+20   520428.9480935053       520428.9480934025    1.0280569817508641e-07    718886.4672692764        718886.4672690494     2.2708038247915053e-07   1.137168670686822e+47  1.1371686706866012e+47   2.2068051618924753e+34   0.0011703316389540847    0.001363448110778525    0.002835372153130023    0.003738286781181437    0.007867180702956668    0.016006094765834384    0.024175473758537413 
 T17-0792         5611.768993931494            2580.8709948966957       0.007882102879663592           0.009493808556718827   5.648935776113435e-05   6.498894926735446e-05     727872.2340527405        270871.06380358984    0.012599997757344782   0.0024387660946024164    0.015411258012442934    0.003630356454757298     0.02228648088623141   0.0034195100763750384    0.024837108126965147   0.0029449620307511557     0.03864860330475656    0.002456495777972401     0.05694347219449007   0.0012923859574395635     0.07605488641644567    0.005236457000080099   2.7695793864116025      0.46159656440193375       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2229984.7664356455   5.935865280129411e-13    6.53867722715921e-13   5.987546925712355e-13    2.94171862636765e+32  1.2369487047542867e+30   1.2369487047535322e+30      7.543894349633997e+17  2.9417186263613846e+32   6.265670369811396e+20  1136471.0601013387      1136471.0601010947    2.4397593474387906e-07   1093513.7063343076       1093513.7063339578       3.49610593269062e-07  2.7077590997768242e+47   2.707759099775163e+47   1.6610550873894482e+35    0.014598242114137901    0.016831814712469625    0.023035577917011572    0.025679852476009023     0.04043788841792067      0.0582411892179326     0.07133283193629529 
 T17-0780         5411.752964701638            2277.3679111701194       0.013967524347176876            0.01012090820679272  0.00015003909271518642   0.0001497961003173157    1934405.2402551519         549208.0386072072    0.023428946276356166   0.0027836319228236473     0.02746222947284686    0.003990529886357658    0.043474161899490896    0.004014844136951517    0.050230512506967084   0.0035757965677564916     0.08198135772559825   0.0016531310427243952     0.12898098195536933    0.004628184353847503     0.18011867735201292     0.00870925054077614   3.4244754707341745       0.5707459117890291        8000.0                20.0             8000.0               0.0                50.0             5000.0       3346.6961583906386               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825   2928059.5725117647    0.000398257606151429  0.00039972917230916057  0.00039839193320615867   7.613548486894728e+32  1.6995092807021665e+30    1.699197960958871e+30      3.113197432951491e+26   7.611565925409275e+32  1.9825614854530603e+29  1074980.7444584288      1074856.6314580478        124.11300038103136   1853078.8280533305       1852804.6834475603         274.14460577039773   1.709477352314585e+47  1.7092109339985181e+47   2.6641831606683956e+43    0.022419931013091244    0.026685373329468638     0.04324552898790861     0.05135764384106492     0.08317708634756568     0.13068112377203814     0.17794476580367588 
 T17-0723         6540.179589784435             2856.979837665962      0.0038291809802652984           0.007515359341538687  4.8184406654197144e-05   7.506840285521298e-05      857212.702246571        280842.79780858825    0.017323335383802856   0.0019945979330326736    0.021327798609879572    0.003023823330751933    0.029366038291810986   0.0025597023433164695      0.0322068208119079   0.0019980127588851704     0.04933271648399725   0.0018302090586794786     0.07002910790907613    0.002054208373377004     0.08899856708016313   0.0055253944744471555    11.07711633630219        1.846186056050365       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    2765382.646662152   7.361009404934856e-13   8.108550698762318e-13   7.425099316219074e-13   3.647996956375032e+32    1.53392818391589e+30   1.5339281839149544e+30      9.355110777763494e+17   3.647996956367262e+32   7.769997522483838e+20   1409326.823815627      1409326.8238153246     3.025522085616325e-07   1356055.8228465256        1356055.822846092     4.3354873193185315e-07     3.3578659991624e+47    3.35786599916034e+47   2.0598584272657296e+35    0.018103139546883796     0.02087297142934966     0.02856619847200021    0.031845337903140716     0.05014663623793208     0.07222433821450304     0.08845915835075346 
 T17-0721         8283.342093146812              2293.47360585561       0.022932583471562837           0.008458682616472465   4.826809240799558e-06  1.2133566408026735e-05     898196.1479387912         270780.8609461383   0.0034536382958487996   0.0007051855423821324   0.0038916457709167046   0.0007860039258930373    0.007207517009595639   0.0009132136080992294    0.008926585537590988   0.0008209661139026654    0.016962232844096224   0.0005090449186393897    0.031072956322069405   0.0010674598227739752    0.045450321700347816    0.002477451755787532   3.8447768241883677        0.640796137364728       13000.0                20.0            13000.0               0.0                50.0              500.0       11997.810659104722               1.0                      0.03                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    2508438.126925791   6.677063901549012e-13    7.35514766878158e-13   6.735198922107802e-13  1.9749001979055144e+32  1.0801248819155812e+30   1.0801248819150592e+30     5.2194905701440966e+17  1.9749001979021907e+32   3.323901294702873e+20  1053374.9516635262       1053374.951663318    2.0808401942787347e-07   1455063.1752622665       1455063.1752618072     4.5962237072702786e-07  2.3016878632638773e+47  2.3016878632634303e+47    4.466687122718714e+34     0.00236881141629358   0.0027596890854138445    0.005738939034219182    0.007566484669726498    0.015923578277233473     0.03239715884761527    0.048932402002485754 
 T17-0831         6352.875867855683            2624.1992826684627       0.012851337076736708            0.01084319300171641    1.57481950873457e-05  2.1701715173564495e-05    361922.89045805717         154057.6562940991   0.0037728986402076224   0.0009399406450981748   0.0044478330711862695   0.0012929425571224459   0.0069330830550398855   0.0012730206148703542    0.007986946572647848   0.0011239407696028486    0.013221370089288219   0.0008017477074549568    0.020995806439627188   0.0008133986268014576    0.029083670649328673    0.002442231843962708    4.752766233810274       0.7921277056350456       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    794558.2237815267  2.1149877992774923e-13  2.3297736566140223e-13  2.1334023091587087e-13  1.0481536743265309e+32  4.4073295053461486e+29   4.4073295053434605e+29     2.6879391218539363e+17  1.0481536743242984e+32  2.2324995196246583e+20   404932.1055840887       404932.1055840018     8.693022852590349e-08    389626.1181974382        389626.1181973136     1.2456855140184574e-07   9.647923578356103e+46   9.647923578350183e+46     5.91844841141661e+34   0.0052014495789950614    0.005997286170854023    0.008207727760749203    0.009149900159597438    0.014408285329309605    0.020751718376036628    0.025416356691620748 
 T17-0848         6175.386579849741            2634.2385954328965       0.010460834274045327           0.010566011595976909   7.435188440679245e-06   9.852240840015379e-06      156010.897020514         75305.09239801839   0.0019183496574629272   0.0004519867375963804   0.0023012115993480517   0.0006464801561148673    0.003464390663435209   0.0005988128695087532   0.0039329121929576015   0.0005042789143922591    0.006365099713524771  0.00033365577095583626    0.009835189103943438   0.0005898502028040843    0.013423437187591468   0.0014692678224602126    8.671623204408132       1.4452705340680219       13000.0                20.0            13000.0               0.0                50.0              500.0       11998.081079763588               1.0                    0.0004                                    1.0  13728.314005334232             2.4015490534256495e+23                0.001825    378304.1065858894   1.006985449144036e-13  1.1092490334038122e-13  1.0157529434576384e-13   4.990456677216946e+31  2.0984124272408912e+29   2.0984124272396115e+29     1.2797783442611638e+17   4.990456677206315e+31  1.0629349882070526e+20   192795.7874526417       192795.7874526003     4.138911593071817e-08   185508.31913324783       185508.31913318852      5.930942898368544e-08   4.593557778998601e+46   4.593557778995783e+46   2.8178845446967137e+34    0.002476507922312221    0.002855420683970762    0.003907853477184815    0.004356439467396869    0.006860055494734627    0.009880283213237622     0.01210120520196852 
