 redshift        id         F0378               F0378_err         F0395               F0395_err         F0410               F0410_err         F0430               F0430_err         F0515              F0515_err        F0660              F0660_err        F0861              F0861_err 
 0.001825  T17-2534    0.02962245    0.008215149365050462    0.04178508    0.013342508500089629    0.03370196    0.012426725347351812    0.05087729    0.011435132185464277     0.1045398   0.013421374262146221    0.1565666    0.01605449991592438    0.1967061   0.021792916698841945 
 0.001825  T17-2878    0.01131529    0.005769687470615457           0.0                    99.0    0.02627481    0.011504480196069746    0.02764998    0.012335753429539844    0.01859314   0.008359915539734596   0.02839131   0.004643485870774455   0.03994417    0.01020868820108529 
 0.001825  T17-2872    0.01068923    0.005450461196689506    0.01015094    0.005175983133550282    0.02410496    0.012291166141437354           0.0                    99.0     0.0323712   0.007887841975756106   0.03587641   0.005384823464318677   0.03604801   0.010548032495166195 
 0.001825  T17-2829   0.005784335    0.002949443213525436  0.0007689843  0.00039210654610561513    0.01770806    0.009029372387625842    0.02129534    0.010297941186453533     0.0411848    0.00868007940968428   0.05371214  0.0063154240356800275   0.08462702    0.01283494039669059 
 0.001825  T17-2891   0.002578036    0.001314545587074469    0.00426489   0.0021746757333326733   0.005918547   0.0030178781742212675   0.002024095   0.0010320904805269013   0.008915167   0.004545860559703508   0.02299655   0.004207356849432432   0.03756743   0.010738449775570447 
 0.001825  T17-2851    0.01126487    0.005743977233647257    0.04204795    0.013867585173869495    0.03262868    0.012445288529717742    0.02881761    0.010536705526967194    0.05797754   0.009619339281730165   0.09107134    0.00980231206825844    0.1001918   0.013617895201151904 
 0.001825  T17-2911   0.008669175   0.0044204297394654125    0.04117608    0.014658226393454429    0.03352107    0.012647857725838355    0.04105199    0.010041260772911438    0.07219709   0.010228646393303712    0.1283983   0.013330340733086345    0.1475101     0.0173508057506283 
 0.001825  T17-2913   0.006366519   0.0032463009517562616  0.0006131045   0.0003126232299661887  0.0007497934  0.00038232111777630805   0.003471295   0.0017700196039533715   0.006890997   0.003513733307401273   0.01542158  0.0040542599872199865   0.03913709   0.010415190599682083 
 0.001825  T17-2889   0.007851947    0.004003722606979296   0.003604503    0.001837942623090038  0.0009863299    0.000502931589723036    0.02238579    0.009319857967669357     0.0188138   0.008633434450038061   0.03051682   0.004610200452423734   0.03933637    0.01002502079026338 
 0.001825  T17-2976    0.01035301     0.00527902196260349           0.0                    99.0           0.0                    99.0           0.0                    99.0   0.005679057   0.002895762736470909   0.02941935   0.004906123881582486   0.02925556    0.00959265043087884 
 0.001825  T17-2962    0.05715861    0.011485191422538243    0.06168085     0.01607783552843246     0.1033027    0.016322946349017386    0.09763273    0.015470508074055906      0.140498   0.019432502028302996    0.1982664   0.026410035465701292    0.1240637    0.03172377669957504 
 0.001825  T17-2227   0.000440715  0.00022472143849330443           0.0                    99.0    0.02060063     0.01050429653332716    0.01671724     0.00852415231676071    0.02168777   0.008616764801038613   0.03792332   0.005278945743356812   0.05443945     0.0116842429345433 
 0.001825  T17-2198  0.0004019508  0.00020495549727042307    0.02663758    0.013582554021488889    0.01783713    0.009095186413068454    0.02752514    0.010519686476325993    0.03170431   0.008487480226166185   0.03366224   0.005165711011525132   0.04619527   0.012126966870298976 
 0.001825  T17-2369    0.01848431    0.008552894635738828    0.02471928    0.012604409108196385    0.01992613     0.01016037453120002    0.03113802    0.009504537586606725    0.04676003   0.008729924382729671    0.0534243    0.00639067661404487   0.07522728   0.012018899234621447 
 0.001825  T17-2205    0.00126484   0.0006449444822153377    0.01765624    0.009002950249087073    0.03339432     0.01256050824947478    0.01241136    0.006328576683022494   0.007349074   0.003747307173283738   0.02800346   0.004602239109554392   0.03443458   0.009975642071975316 
 0.001825  T17-2194    0.04606555    0.010936293970942168    0.03439064    0.014489620889881696    0.04697103    0.013458871130578113    0.06411939     0.01214565484824186    0.08246978   0.011491975680547406    0.1104822   0.011877083019876599    0.1344503   0.017498023695932063 
 0.001825  T17-2287    0.02009152     0.00969562683010686    0.01146722    0.005847158835246824    0.01520758    0.007754375698033014    0.01086573    0.005540457910523732    0.02392077   0.009832714592664276          0.0                   99.0   0.05389117     0.0120770628068123 
 0.001825  T17-2318    0.00521848   0.0026609131351293678   0.008619126    0.004394909166411492    0.01559755     0.00795322020084324   0.008742215    0.004457671997412018     0.0199313   0.008434308396515091   0.02843816  0.0047574065100624945   0.02056932    0.00993217716188772 
 0.001825  T17-2385  0.0001941032   9.897358083346687e-05           0.0                    99.0    0.01155109    0.005889925292488013           0.0                    99.0    0.01641166   0.007890310405116646   0.02356366    0.00417534070890173   0.04834597    0.01035841732239945 
 0.001825  T17-2233    0.01984535    0.010113102182757822    0.03286827    0.015409899049378261    0.05349497    0.012970068842662672    0.03324977    0.011814267609269269    0.05595146   0.009895945982142385   0.06529339   0.007476576258994621   0.08041121    0.01276617407620161 
 0.001825  T17-2361    0.02914278    0.008362032775111564    0.03230641     0.01647309659750956    0.04416188    0.012170114954241147    0.05272087    0.010446253940255234    0.07955851   0.011274598461241358    0.2132238   0.021654423391237392    0.2763623   0.029019125744275204 
 0.001825  T17-2358   0.007370814    0.003758392441706289   0.005514766    0.002811989944689803   0.009447027    0.004817057011553454     0.0157652    0.008038707224149974    0.05587793    0.00998281995051744   0.07478114   0.008449580215856702    0.1229374   0.015792848405760406 
 0.001825  T17-2415  0.0006272794   0.0003198509901074774   0.009632923    0.004911845744703339    0.01787434    0.009114161825839883   0.006962145   0.0035500108308559077    0.02978501   0.007829013714307186   0.05498473   0.006368627893508774    0.0604759    0.01127433648248091 
 0.001825  T17-2197   0.009501881    0.004845028153773991    0.01753504     0.00894114915200166           0.0                    99.0   0.007021748    0.003580403007153111    0.01975683   0.008027097280070424   0.02035608  0.0042149767925814255   0.02482943   0.009474496972980572 
 0.001825  T17-2327    0.01248485    0.006366049377427888    0.01320166    0.006731553175762411   0.005733419   0.0029234820263507027   0.006447566   0.0032876264849177376    0.02031944   0.008103809173717998   0.03634804   0.004952763248602239   0.06232483   0.011048789379854837 
 0.001825  T17-2346    0.00372224   0.0018979774394275607    0.01109562    0.005657680250702402   0.002308125    0.001176916951190801    0.01252021    0.006384077549266613    0.02583056   0.008589269687893204   0.03533563   0.005067757877573178   0.04007786   0.011192402096038008 
 0.001825  T17-2418    0.02711113    0.010587614473674843   0.004443487   0.0022657422018492507    0.03652929    0.013108887275762234           0.0                    99.0    0.03489283   0.014165896320660018   0.06197095   0.016373874790700123   0.07109305   0.021489455263713063 
 0.001825  T17-2303    0.01115519    0.005688051187622172           0.0                    99.0   0.007213518     0.00367818690436528    0.01873416      0.0095525867022383    0.02522992   0.008201370200714512   0.04531153  0.0060428184946143305   0.06278921   0.012477033819151129 
 0.001825  T17-2343   0.006848241     0.00349193095898828           0.0                    99.0   0.003977071    0.002027916753884737    0.00512961   0.0026155981487120685    0.01887123    0.00846192056410535    0.0185669   0.004342408365751544   0.04013067   0.011155459883993532 
 0.001825  T17-2365  0.0008544276  0.00043567430053522506    0.01436011    0.007322250071895251   0.008784211    0.004479085839761303           0.0                    99.0    0.01177483     0.0060040078133431   0.02883762   0.004558423125723741   0.03728467   0.010237581752743419 
 0.001825  T17-2387   0.003369826    0.001718280853141232   0.008335798   0.0042504396663367704    0.00709157   0.0036160053812009187   0.002597474   0.0013244570612049905    0.02485057    0.00789936777110985    0.0402724   0.005290160534792494   0.03836027   0.009524842258072834 
 0.001825  T17-2211    0.02773796    0.010439013761467891    0.02573986    0.013124804841714638    0.03749734    0.014377959925624219    0.04273952    0.012304778383506304    0.06238741   0.009925168627402257    0.0803848   0.008823040442829728    0.1007338     0.0135122804549758 
 0.001825  T17-2240    0.01578371    0.008048144528688957           0.0                    99.0   0.003261262   0.0016629238576938632    0.01438996    0.007337470645143325    0.01760871   0.008352869138964526   0.02474101   0.004884119489764864   0.04377194   0.012033843531247031 
 0.001825  T17-2268   0.007407447   0.0037770721701807725           0.0                    99.0    0.01301411    0.006635919103623627    0.01696217    0.008649041621126471    0.01804977   0.008469146008086648   0.04902779   0.006225669987635146   0.05727883   0.011722506138645823 
 0.001825  T17-2285    0.02270024    0.011482825110776354    0.04412251    0.016617029240468977    0.03218412    0.012027298604335225    0.04002794    0.011089399143994953    0.06545987   0.010361059251142713    0.1091247   0.011615036774077644    0.1419315   0.016895617958412056 
 0.001825  T17-2232    0.04703196    0.011091477458752554    0.07423663     0.01738294022016037    0.07452607    0.013902213000776136    0.08657078    0.013344478917817811     0.1479996   0.016805470433327387      0.18716   0.019144751160566176    0.2232694    0.02446137678489273 
