ra,dec,flux_aperture,mag_inst,gaia_idx,gaia_G,gaia_BP,gaia_RP,gaia_Plx,gaia_pmRA,gaia_pmDE,gaia_e_Gmag,gaia_RUWE,distance_arcsec
202.99994374307724,-45.43113063790845,73.62202984687244,15.33248053177152,10774,15.704439,15.886117,14.855745,0.723,-20.365,-2.151,0.002824,1.239,0.38683478990877007
202.51061760905637,-45.43050407137731,10.26886197457448,17.47119420880247,6746,18.03792,18.377056,17.566008,0.2963,-9.964,2.874,0.003143,0.993,0.1671639527256003
202.29312988468416,-45.42961779369962,15.826534551345825,17.001535424459064,6537,17.145628,17.565813,16.571995,0.4824,-10.346,-8.641,0.002933,1.1,0.3656212138999278
203.57411907095084,-45.42887310742394,3.790052374616143,18.553386971192584,2779,18.458523,18.960888,17.842632,0.3943,-8.617,0.894,0.003402,1.044,0.5875410969408792
203.40470445333716,-45.42990767268845,44.67569914732073,15.874821605813995,1521,14.871435,15.667823,14.00085,3.3933,5.472,14.624,0.002772,0.999,0.37579552680030814
203.14865645127526,-45.430881571672295,4.0863294125046865,18.471666565924387,10175,18.324505,18.928537,17.6294,0.4034,-10.661,-1.409,0.00326,0.991,0.1604593880524016
202.7778213229642,-45.43089113778456,20.23947903447342,16.734501676137153,10956,16.979008,17.351503,16.42281,0.4785,-8.441,0.967,0.002893,1.036,0.3641936721650856
202.42268653816942,-45.430046504092616,319.22097732360646,13.739771442766104,7028,14.017481,14.433325,13.420503,0.1554,-2.835,-5.006,0.002767,1.003,0.2928383467449243
202.16894523961108,-45.42844555691377,6.0120219042915615,18.052448614399843,7623,18.456089,18.91164,17.889242,0.7012,-3.256,0.765,0.003727,1.076,0.6597248284419078
203.35789409089767,-45.42990384928216,9.43650021828774,17.562972614271224,9964,17.60889,18.015682,16.982103,0.0816,-5.291,-4.83,0.003041,1.266,0.42284585176081796
203.24656226171805,-45.43025689837076,172.8516288868485,14.40581630869734,9917,14.741196,15.100384,14.207084,0.8265,-2.448,0.474,0.002771,1.08,0.3194402043139613
202.89867500669015,-45.430803124218734,7.325074316737222,17.837969911998254,10836,17.98638,18.401537,17.435524,0.2679,-3.986,-6.339,0.003085,1.072,0.32717755580500635
202.03817354667015,-45.427684543696294,11.362276370396831,17.36133662840513,7808,17.673935,18.06036,17.119242,0.1974,-6.488,-1.336,0.003056,1.035,0.2470143843128233
202.0186875364083,-45.42763877867997,2.3165903866534494,19.087876875493798,7821,18.722477,19.235989,18.151009,0.223,-3.14,-0.304,0.003488,1.038,0.4739292608740847
202.81103680828136,-45.43069398435413,7.3038165642292885,17.841125356653986,10990,18.128311,18.580854,17.589352,0.1156,-9.531,0.131,0.003099,0.945,0.2751631448004315
202.62462585945835,-45.4303449407154,4.911097381146596,18.272053635594055,6844,18.36843,18.81069,17.802591,0.0035,-3.393,-2.885,0.003462,1.141,0.5684465212690019
202.16896604988264,-45.42857828736947,5.733280592755241,18.10399200717736,7623,18.456089,18.91164,17.889242,0.7012,-3.256,0.765,0.003727,1.076,0.26157513705319035
203.50189641578785,-45.42882728860438,7.341445522993952,17.83554604881533,2760,17.813166,18.269299,17.192537,0.1827,-8.059,-1.769,0.003021,0.928,0.5176476651313457
202.24856064742718,-45.42860030437682,2.624659658911035,18.952317509498627,7635,17.758282,18.679396,16.786676,1.2467,-0.143,-13.17,0.003142,1.006,0.5574219018893933
203.6235195172406,-45.42807883508022,3.072295442328853,18.781342558477082,2497,18.977695,19.359686,18.444193,0.1254,-4.522,-1.283,0.0036,0.959,0.24263101210136195
202.32131481384187,-45.429053641441506,0.37773656760185503,21.057027425524513,6523,18.686146,19.514454,17.821129,0.3626,-3.727,-8.177,0.003717,1.012,0.865682826067601
203.20434172942976,-45.42976794190625,91.00610436504806,15.102323689439451,9929,15.412203,15.757949,14.905612,0.4004,-3.068,-1.595,0.004058,1.07,0.28723092393502225
202.79123172030955,-45.43003007591017,1.761922527632835,19.385032978910136,10959,18.275093,19.350903,17.274536,1.1412,-10.96,-5.153,0.003234,1.059,0.21382786904670723
203.475747882944,-45.42848108233604,3.0923931795134676,18.77426323313204,2836,18.43377,19.212156,17.566765,0.5804,-14.123,-0.101,0.003369,1.017,0.41417512040507626
203.32568051129815,-45.42907361875226,15.88489590638771,16.99753906688373,9979,17.155624,17.54735,16.611385,0.2949,-10.553,-3.437,0.002918,0.955,0.33274204240532407
203.31004069477092,-45.4291130163267,48.75504164494849,15.779951170661725,9977,16.052458,16.443232,15.492154,0.3001,1.747,-0.124,0.002802,1.027,0.42201181211025524
203.5057373361526,-45.42794778577636,9.794701776726273,17.52252195651115,2762,17.746187,18.12644,17.164898,0.1365,-8.865,-0.89,0.002995,1.057,0.2724563344862062
203.40311541238265,-45.42859567172298,8.61786009859733,17.661501401186815,1522,17.912457,18.392561,17.272724,0.3928,-6.319,-0.352,0.003007,0.991,0.37767700872880544
203.316661371332,-45.42897109912381,8.228146438268627,17.711744969154058,9973,17.84753,18.323818,17.232012,0.3629,-12.374,-2.159,0.003038,0.951,0.41695782828879957
203.12829011271455,-45.42955467395444,16.285416765251703,16.97050280696692,10163,16.970966,17.46439,16.325758,0.6048,-10.938,4.218,0.002883,1.061,0.11137930690836542
202.86699872601181,-45.42979121433012,6.731755257862908,17.92967920442634,10712,17.787159,18.21063,17.091408,0.3563,-6.822,0.357,0.003538,1.141,0.2518429384753335
202.84201129803574,-45.429790914049796,4.336605237475965,18.407125275009374,10708,17.982342,18.516119,17.300018,0.5493,2.293,2.576,0.00306,0.899,0.3372521827271508
202.72060095522014,-45.42975547477511,28.22541197221411,16.37339927620926,11049,16.289762,16.770521,15.647167,0.7954,-12.168,-6.733,0.002906,1.152,0.30896154699607054
202.0052757600949,-45.42622617888955,3.418724131311681,18.665339856256082,7822,18.455063,19.131805,17.732012,0.6817,-9.615,-1.603,0.003359,0.987,0.6767693808223482
203.80403950257823,-45.425910556917295,132.61121627780273,14.693549354202307,1927,15.027258,15.407867,14.466831,0.6014,-1.575,-10.918,0.00278,1.097,0.5862933135748554
203.79433586516993,-45.42596573418449,5.004007380279133,18.251705146099837,1924,17.851858,18.486586,17.114302,0.8629,-11.121,-4.666,0.00313,1.005,0.7331244968479665
203.1500681076734,-45.42930443609667,11.152926720000535,17.381527878265707,10176,17.606354,18.027025,17.037548,0.3653,-7.133,1.684,0.002997,1.108,0.16821574840100603
202.99532894096797,-45.42966029733672,3.656167478492993,18.59243479673087,10772,18.433802,18.969776,17.793097,0.2507,-4.634,0.299,0.003313,0.987,0.13123171207181866
202.6200599397855,-45.42931892494676,390.16261060543627,13.521885878779424,6847,13.996403,14.311929,13.509963,0.9915,-19.698,11.011,0.002768,1.027,0.17624938787054167
202.48667019442175,-45.42894796014521,3.1086528157421514,18.768569446567355,6757,18.920523,19.416727,18.27591,0.2196,-7.999,-4.754,0.003917,1.073,0.42927545621936886
203.6057887563245,-45.427188833756546,22.05294436311296,16.64133354549839,2491,16.934391,17.321512,16.375603,0.0158,-6.115,2.02,0.002898,0.995,0.42067608856633243
203.50584832134874,-45.427902877196395,9.789401520889815,17.523109645384018,2762,17.746187,18.12644,17.164898,0.1365,-8.865,-0.89,0.002995,1.057,0.5095068536329912
203.74141582359687,-45.426100395672755,4.004112945594622,18.493734201732977,2536,18.286957,18.79425,17.674397,0.4654,-3.968,1.156,0.003609,0.989,0.7761301135684952
203.68025295708125,-45.426601590541885,18.158614858211102,16.85229320648875,2553,17.266762,17.643482,16.781494,0.3842,-3.051,-6.065,0.002913,1.032,0.5362570438367016
203.4209094812074,-45.42807307249797,22.36210210920784,16.6262184344817,1525,17.93019,,,0.6225,-5.257,-2.281,0.003171,1.049,0.47693091095095363
202.85002052366244,-45.42940744607377,6.554170899531472,17.958705596505542,10702,18.04973,18.458601,17.455153,0.3368,-7.569,-3.099,0.003081,0.986,0.36202106779684695
202.83830874012241,-45.42930857474877,62.82412183858381,15.504683933252288,10710,15.173063,15.75173,14.453176,0.2511,-9.912,-4.46,0.002775,1.018,0.29042915690904825
203.1874553562122,-45.42874586179094,9.038261897515152,17.609787696170716,10191,18.01425,18.405737,17.482561,0.477,-8.001,-2.577,0.003142,1.005,0.40133686080712627
203.52712287595193,-45.42724541242752,6.249041541691744,18.01046647065227,2765,18.467901,18.879942,17.91216,0.5453,-4.467,-0.251,0.003263,0.909,0.7022586135511415
202.8015222018195,-45.42903477294438,4.195863531716366,18.442946613602608,10950,18.787506,19.290993,18.234215,0.0284,-6.054,1.978,0.003743,0.982,0.2714350262033717
203.74128158783188,-45.42597406940549,3.8656372690054894,18.53194725071477,2536,18.286957,18.79425,17.674397,0.4654,-3.968,1.156,0.003609,0.989,0.4354307898067762
203.6286702904094,-45.426431334728385,429.0100047878275,13.418831449179653,2499,13.271206,13.785845,12.601053,0.6382,-4.128,2.602,0.002761,1.263,0.5142032136406315
203.02858210394137,-45.42894995852835,9.660967983492295,17.537448392845466,9739,17.62545,18.062075,17.055847,0.3045,-6.273,4.121,0.00303,0.973,0.1629378452409691
202.56291604631858,-45.428453681845,3.3296096452584303,18.694016697618576,6818,18.480352,19.036358,17.804348,0.4437,-9.495,-1.619,0.003483,1.012,0.13892855011277744
202.02748980919276,-45.42579800845408,1.7898445139981565,19.36796173763708,7806,18.451872,19.288427,17.602406,0.6355,-8.926,-3.76,0.003371,1.06,0.29514606644250735
203.67628092701645,-45.42603166842586,8.493434418954598,17.677291655532446,2612,17.966702,18.203922,17.063654,0.2383,-8.147,-3.616,0.00426,1.259,0.6375441483962536
203.5646826561715,-45.42666691615554,8.303117693249293,17.70189701520937,2783,18.31338,18.59612,17.898773,0.101,-5.59,-4.067,0.003195,1.009,0.5990052258352089
203.5269691212592,-45.427047029237634,6.447990292075229,17.976439062645248,2765,18.467901,18.879942,17.91216,0.5453,-4.467,-0.251,0.003263,0.909,0.14116844173461238
203.34458429021504,-45.42790033009384,18.07693966801258,16.857187728588137,9963,17.290928,17.635046,16.789911,0.3847,-8.568,2.593,0.002911,0.985,0.3135469653282066
202.74464549652615,-45.42859846315235,3.1027845168381027,18.770620960938267,10970,18.679863,19.124052,18.060566,0.0813,-7.075,0.547,0.003628,1.008,0.2967982029227365
203.6762099776528,-45.426029853789494,8.47372845103872,17.67981364375167,2612,17.966702,18.203922,17.063654,0.2383,-8.147,-3.616,0.00426,1.259,0.46685939041783175
203.2678219721507,-45.42773406448736,262.0076595556384,13.954215030725763,9921,13.884049,14.399188,13.205634,0.1745,-18.866,-5.071,0.002762,0.954,0.2850445214913392
202.9123486226579,-45.42841810824876,17.62457024535158,16.884703659927144,10837,17.368673,17.700775,16.898237,0.1821,-18.316,-4.385,0.002898,1.023,0.23216519094286012
202.66908411105294,-45.428195805414624,47.485955968933766,15.808587036305893,5460,15.727237,16.206652,15.088382,1.1,-3.561,-2.218,0.002784,0.975,0.23796164506284778
202.47000547751412,-45.42775738571341,5.711417508375439,18.10814022863749,6751,18.46949,18.775377,17.969988,0.1265,-7.507,1.439,0.003392,1.002,0.16420581177948076
202.21403882685277,-45.426505344864275,7.517718982843226,17.809784781298163,7612,18.242432,18.615372,17.732197,0.7035,-9.256,-0.424,0.003345,0.926,0.3202948041720719
202.08039378121018,-45.425544193279656,169.76031911805393,14.425409542620693,7572,14.799238,15.138262,14.296295,0.5439,1.221,-1.352,0.002771,0.991,0.3275435490345208
202.59542536668744,-45.427668494845435,5.526539896112251,18.1438667261219,6810,18.0926,18.57809,17.47207,0.2203,-5.119,-0.531,0.003212,1.031,0.12102150122686844
202.47540381304955,-45.42739781449167,40.905740564363924,15.97053935097642,6758,16.141705,16.537348,15.576214,0.506,-0.695,0.032,0.00282,0.934,0.27127506639508425
201.90227513220856,-45.4240957281921,17.557452194785363,16.88884626349815,5821,17.271788,17.624735,16.760485,0.3331,-2.942,-0.024,0.002914,0.94,0.36410042529549597
203.77099267205426,-45.42470827918645,0.9769363593878604,20.025334316453993,2569,18.675575,19.647205,17.753277,0.9767,-1.557,-2.906,0.003633,1.061,0.9440445724133614
203.6080770460008,-45.42555647312799,54.42500522138636,15.660503801552604,2500,16.076052,16.412392,15.567431,0.4286,-6.865,-2.536,0.002808,1.161,0.431919421415857
203.58650027968076,-45.42564060526723,39.03102279569083,16.021475170045147,2496,16.027184,16.47738,15.412643,0.688,4.76,-5.49,0.002804,0.988,0.55024850089313
203.48525092979975,-45.42632890655762,2.793723041912747,18.884541625554128,2837,17.713778,18.458612,16.893707,0.611,-8.514,1.65,0.003041,0.909,0.3467388196932331
203.4192646140273,-45.42650086750447,9.72119547739646,17.530700809558123,1528,18.328972,18.357363,17.3773,0.5094,-3.345,-4.569,0.003661,1.18,0.5158865065811143
203.392723131212,-45.42667178187888,0.329979588323246,21.20378230870919,1518,18.893154,19.99786,17.88352,0.8591,-7.963,3.326,0.003719,1.014,0.15713808292828516
202.81785083349504,-45.42772268016251,3.996118930667752,18.495903987421727,10991,18.621103,19.1333,18.03727,0.3842,-10.226,2.345,0.003394,0.999,0.2520586235033574
202.66126442534343,-45.4276748624771,23.683256754838787,16.563896441797855,5461,16.853783,17.23036,16.316158,0.2353,-2.183,0.588,0.002866,1.024,0.33845370209310827
202.93444463000415,-45.4275467670929,9.563793582699963,17.548424514791524,10757,17.803362,18.164,17.138594,0.1188,-4.776,2.284,0.00303,0.949,0.13144379951280835
202.25286662851326,-45.425698789964166,3.33095487529419,18.693578126692987,7636,18.136683,18.81905,17.32481,0.705,-5.51,-1.269,0.003288,1.052,0.1618117882134394
201.94452235883668,-45.423795223707245,8.256328187255612,17.70803263064246,5800,17.78832,18.211054,17.205694,0.3838,-6.12,-0.237,0.003023,1.031,0.2580387632705132
203.41913067218167,-45.42622992067697,9.234525050400038,17.58646359063821,1528,18.328972,18.357363,17.3773,0.5094,-3.345,-4.569,0.003661,1.18,0.668181127999546
202.60291297441796,-45.42705016806481,52.897355541360824,15.691415096965821,6812,15.632058,16.118692,14.979344,0.2436,-13.898,-4.631,0.002789,0.916,0.27765893905383465
203.3426326160447,-45.426239733427025,18.86047461966233,16.811118456336306,9978,17.129856,17.50046,16.568356,0.3489,-4.196,1.302,0.002878,1.004,0.3531493565358794
203.2338860854264,-45.42678457348974,46.41329780347053,15.833393931408242,9934,16.287996,16.619726,15.783537,0.4671,-20.841,-20.094,0.002827,1.028,0.34305418490671163
203.18745332932437,-45.42670499177411,35.87151055577645,16.11312583679706,10195,16.230888,16.646587,15.644654,0.5447,-12.518,-4.975,0.002815,1.005,0.2754453937071654
203.0435305363781,-45.42706761741272,32.31270363273334,16.226566756635155,9741,16.49614,16.890436,15.93886,0.3609,-7.534,-6.517,0.002832,0.947,0.34492856399380456
202.8760678882986,-45.42714947388315,3.4693812532258317,18.64936993134208,10695,18.4915,19.071758,17.793787,0.406,-4.026,-2.97,0.003315,0.975,0.4381805120558405
202.23707619754035,-45.42528429520104,53.1674251308459,15.685885929546487,7638,16.068419,16.40952,15.555902,0.4499,-2.541,0.993,0.002845,0.94,0.19577964034308523
202.05954853465826,-45.424168216540664,6.540439353425835,17.96098269249096,7830,17.393507,18.03449,16.63335,0.6135,-12.958,-5.655,0.002941,1.084,0.33844940863164186
203.46050255081755,-45.42525079270347,9.020586543719306,17.611913056238766,1509,17.709743,18.192726,17.139875,0.1566,-3.111,-3.92,0.002973,1.001,0.37630718336644575
203.2904059265695,-45.42604674288083,6.1461523723645595,18.028491692813702,10050,18.205153,18.59323,17.652315,0.0838,-8.722,-2.829,0.00317,1.153,0.2346932672124279
203.0787843330046,-45.42660720273674,35.234045311950354,16.13259372870297,9726,16.469097,16.881327,15.87724,0.5309,-10.029,3.195,0.00281,1.033,0.2353217059839713
202.58738316707755,-45.42643737637603,43.89992481161293,15.89384055895541,6826,16.290775,16.63495,15.785895,0.3967,-2.48,-2.074,0.002842,1.024,0.29636725912583095
202.1585176472878,-45.42458876671942,8.003478940891046,17.74180298362857,7683,17.654963,18.148432,17.049423,0.5158,-9.442,-0.531,0.00303,1.068,0.2552020252386568
203.00251129784618,-45.42659507167463,5.972522007460815,18.05960560321494,10775,17.453688,18.049088,16.697819,0.7169,-9.013,-0.55,0.002962,1.005,0.3679291181330639
202.86424757968135,-45.42658504761141,0.47059783454387955,20.818375188673357,10713,18.897362,19.543877,18.144108,0.363,-4.463,-2.177,0.003594,0.939,0.18658826176484872
202.57299086977847,-45.426083756209586,2.665605638210427,18.93551025412291,6827,17.449404,18.488672,16.48452,1.3159,-18.774,-16.263,0.003064,1.066,0.36078945179716726
202.53353254416533,-45.4261245264508,4.094000913027502,18.469630162020746,6909,18.59822,19.030071,18.058752,0.1973,-5.102,0.782,0.00351,0.945,0.3016687091948543
203.7147209994323,-45.423284131331805,2.6934965431446543,18.924208943696527,2556,18.597002,19.493187,17.672533,0.4479,-0.605,-1.12,0.00355,0.987,0.4604351658004313
202.5050089275316,-45.42575731626059,26.57190540783995,16.438943255629926,6745,16.456459,16.933872,15.821103,0.5667,-16.362,2.447,0.002843,1.012,0.2894927781881646
203.5187313934936,-45.42437585438093,9.841464704340193,17.51735065185932,2767,17.829659,18.195177,17.29459,0.2338,-11.178,0.987,0.003078,0.979,0.2825030295477755
203.27100925113,-45.425427784831875,2.2724389090756456,19.108769458124762,9922,17.832605,18.799341,16.87678,1.1903,-18.327,-6.406,0.003071,1.019,0.2547787483308748
203.01439049967658,-45.426065529769716,4.483797687077111,18.37088497844244,10773,18.442898,18.872622,17.865286,0.2672,1.72,-3.653,0.003338,0.884,0.29608040127864094
202.21537651709937,-45.424282304551745,9.30730036856756,17.577940675368843,7607,17.786192,18.187656,17.182617,0.3577,-7.579,1.692,0.003092,0.958,0.22890188863045063
201.9308111183013,-45.42218003410362,36.048289195947035,16.10778835373772,5816,16.368006,16.745579,15.81241,0.3378,-5.424,-3.228,0.002825,0.992,0.3302694307822192
203.4433575671138,-45.42448472339945,6.8630858080372406,17.908701427890783,1510,17.684996,18.2705,16.9675,0.285,-12.781,1.685,0.003007,1.033,0.4180784273358062
203.07888165734767,-45.42582991640151,31.60471069593958,16.250620451933226,9727,17.438591,17.839087,16.82218,0.452,-13.307,0.193,0.002938,0.93,0.41943438971470953
203.01947619604508,-45.42577692513351,6.27055399420375,18.00673522047479,9737,18.279736,18.659428,17.740303,0.1717,-3.117,2.32,0.003228,1.0,0.271584682385489
202.58221659082528,-45.4252471939751,12.372759389632607,17.268833581547383,6828,17.394226,17.81827,16.824223,0.3013,-15.869,-3.962,0.002997,1.103,0.25796311088174867
203.47605662945637,-45.42415313354486,6.285717580855615,18.004112839630785,2838,18.315475,18.721403,17.785046,0.221,-7.474,-4.991,0.003273,0.969,0.3042810980840432
203.32305544067478,-45.42466114763072,12.307183634365819,17.274603298205847,9983,17.334827,17.820333,16.720547,0.4302,-4.877,-0.902,0.002902,0.956,0.28336683779606847
203.0626490986886,-45.42535844260094,103.37843836066386,14.963925081475798,9743,14.951867,15.444061,14.293583,0.0762,-3.893,-1.036,0.002772,1.016,0.30939602430124585
202.29430624551043,-45.42403674831765,10.864194750595304,17.410006144663207,6538,17.115595,17.654099,16.377045,0.1587,-9.242,-5.365,0.003006,1.232,0.31893687029469486
202.61994063348072,-45.42539152130196,5.115769728381915,18.227722530645863,6845,18.10582,18.561262,17.47618,0.119,-4.36,0.73,0.003206,0.999,0.5772258406253503
203.71216104347297,-45.42206435350276,46.48523696591932,15.831712377032446,2555,15.81249,16.284317,15.180494,1.1212,-16.764,-2.171,0.002795,0.987,0.5368542670437519
203.12461428985623,-45.425073046147176,2.255208619592632,19.117033193012084,10168,18.933308,19.657114,18.10518,0.5617,-9.612,-1.952,0.003899,0.922,0.5628633625400691
203.08161659794237,-45.42505250805941,18.95959671555475,16.80542726164421,9728,16.894295,17.3581,16.259325,0.5541,-14.313,0.839,0.002881,0.98,0.1778867544781463
202.49076827186343,-45.424509628742925,13.658183905158568,17.16151760968152,6759,17.126745,17.624687,16.473743,0.1179,-8.322,0.216,0.002912,0.957,0.3270252102591086
202.60031862858398,-45.42467037445761,3.5801174666963904,18.615256808848034,6811,17.867746,18.537191,17.088013,0.2642,-16.213,-4.267,0.003316,1.001,0.15776679368614446
202.34442790241883,-45.423737116653705,23.65068040919111,16.56539090118964,7089,16.928593,17.249477,16.426088,0.3329,-7.326,0.43,0.002914,1.053,0.27477576631320216
201.89479845696547,-45.420943496747846,5.985452777363887,18.057257478091124,5811,18.32575,18.706312,17.74811,0.2611,-6.248,2.162,0.003279,1.011,0.18949229607109933
203.4700905283553,-45.42335370834868,7.49474955115608,17.813107188001496,2839,18.082117,18.496569,17.5128,0.0641,-8.295,-1.035,0.003109,1.022,0.09856597612078952
202.94411226207447,-45.42484251798044,27.147938127464652,16.415657873182777,10763,16.843529,17.189554,16.311415,0.3415,1.141,-4.42,0.002855,0.984,0.32971352283554106
202.8090032731964,-45.42501927064441,2.3407135118445828,19.07662934465143,10992,18.799479,19.583597,18.056068,0.2188,-6.079,-2.21,0.003703,1.041,0.5721146409692079
203.46089453717033,-45.423290262105844,4.323824444747645,18.410329868770518,1511,18.841368,19.255735,18.37919,0.1375,-3.543,-0.279,0.0036,1.088,0.41702727290342645
203.12282160837412,-45.42436030900902,4.613086534337098,18.340020996540225,10172,18.431261,18.879957,17.867401,0.2091,-8.841,-1.481,0.0034,1.03,0.7229412329193482
203.0984545108495,-45.424652793486864,9.635786803239167,17.540282043881636,10251,17.859245,18.17906,17.336706,0.1739,-10.118,-3.338,0.003063,1.076,0.05915909646780101
202.58848573317465,-45.42444950283879,72.75666899260078,15.345317980975905,6832,15.345377,15.796908,14.729444,1.2897,-5.138,-4.515,0.002788,1.024,0.3309742503926213
202.25918148586905,-45.42303860427263,7.5163280698356045,17.809985680578183,7643,18.258278,18.619402,17.703087,0.2188,-5.73,-1.257,0.003456,0.978,0.13173810436379974
203.77543592539183,-45.42109982449093,62.640549693662805,15.50786109960068,2573,15.771712,16.150604,15.213081,0.724,-0.514,-0.689,0.002798,0.903,0.5755462530946874
203.67344152780862,-45.42171915128553,1.9228598679287658,19.29013091155588,2611,18.701696,19.315374,17.970076,0.8818,-18.87,1.213,0.003909,1.006,0.6577769876760822
203.5506816234551,-45.42263646384442,182.60283252581053,14.346231224988532,2746,13.868868,14.484177,13.124764,3.5672,-15.591,-14.124,0.002811,0.882,0.4475382386571205
203.3182211863708,-45.4237683659507,6.052381984791645,18.04518417522777,9974,18.907887,19.143013,18.44077,0.38,-1.642,0.047,0.003637,0.964,0.33794873782054274
203.08674442759184,-45.4243936891522,5.326301806934202,18.183935571359314,10253,18.8523,19.167011,18.346476,0.3295,-11.23,-1.156,0.003905,0.955,0.1500950157158876
202.5491639704734,-45.42407421073539,117.91851670585797,14.821044981074946,6824,15.317553,15.624664,14.836544,0.3589,-0.077,-1.29,0.002794,1.037,0.28092352846070723
203.85230116564304,-45.420107615450334,114.72734145799237,14.850832675182575,2062,15.320446,15.658637,14.809758,0.327,-2.725,-2.979,0.002778,1.003,0.6281133532213716
203.55858576143396,-45.422439240594535,2.6287001475980953,18.950647376144392,2786,18.930872,19.390259,18.349041,0.1357,-4.977,-0.46,0.003773,0.984,0.5902259290537051
203.16464285813984,-45.42399309170074,0.58846974600505,20.57568964954234,10156,18.311007,19.74207,17.21335,1.6259,-0.807,9.03,0.003438,1.032,0.25853987433144526
203.12263717066114,-45.42421406639373,4.620088317108358,18.338374306072,10172,18.431261,18.879957,17.867401,0.2091,-8.841,-1.481,0.0034,1.03,0.02865630118157876
202.93334886055152,-45.42430821883937,5.827020432387338,18.08638364762646,10756,18.477818,18.873327,17.931305,0.1314,-8.626,-1.162,0.003294,0.905,0.27964056725856334
203.48486430847873,-45.42250807196819,146.2335381448559,14.587382530126401,2840,14.96955,15.347728,14.414105,0.0696,-6.446,0.054,0.002775,0.891,0.39127877530724714
202.43653217331743,-45.42354654845422,3.287837926909453,18.70772399755343,7052,18.733063,19.162235,18.160608,0.443,-5.71,-4.938,0.003578,0.902,0.17663569068264323
203.71524701563447,-45.4209928826616,11.953525704020056,17.306259950595383,2557,17.688986,18.083454,17.155685,0.3769,-4.156,-3.477,0.003051,0.956,0.43418160933558747
202.78136557535197,-45.42406223793819,2.163598731537052,19.162058204564108,10960,18.959173,19.3759,18.456392,0.2981,-2.919,-1.661,0.006375,1.022,0.3748623230618481
202.70829815242368,-45.4239133684996,26.82210676999415,16.42876778258946,11054,16.417177,16.891249,15.772403,0.3457,-11.335,-7.416,0.00282,1.027,0.2714521867539042
202.74955776582772,-45.42383541438331,117.81052161780897,14.822039802808135,10973,15.152618,15.512144,14.618675,0.561,-21.694,-4.91,0.002778,1.071,0.2955477951772007
202.5377794740949,-45.423255990166204,13.222808867174543,17.19669069911877,6911,16.149046,17.005527,15.244697,2.2853,-39.664,-26.669,0.002826,0.954,0.474858338819046
203.37316125709734,-45.42263084387166,220.9270961074895,14.139377539561567,10000,14.407697,14.796947,13.843016,0.874,-18.69,-3.444,0.002766,1.021,0.28448006522448577
203.08169213300962,-45.423488670612834,7.483876993815571,17.814683398100673,9724,17.774374,18.31472,17.071688,0.1358,-5.794,2.075,0.003082,0.992,0.2052869094062891
202.29769349061428,-45.42213450916483,51.25656899935295,15.72562616971004,6539,15.95453,16.330791,15.401871,0.5534,-4.458,-5.287,0.002806,0.945,0.21505083679996487
202.21721049684766,-45.42168086408405,15.950543071140338,16.99306131461608,7608,17.20124,17.56554,16.66448,0.3201,-5.216,-3.137,0.002945,1.041,0.2457970057898954
201.8986180195709,-45.419493280805966,19.53699849255692,16.772855392510863,5812,17.12792,17.501307,16.566467,0.2924,-13.555,-0.199,0.002915,1.027,0.35217841562587276
203.810599346718,-45.41983023179558,6.225515562458455,18.014561692226096,1925,18.713583,19.064833,18.174536,0.1545,-6.905,-4.541,0.003666,0.932,0.40943587120214986
203.0374432853974,-45.4234059856296,4.177637125920194,18.44767321498888,9746,18.682623,19.118994,18.12162,0.112,-10.05,-2.872,0.003551,0.997,0.10286521693374297
202.90020864814076,-45.42364974368193,34.98057438682642,16.14043265902553,10839,16.543036,16.90454,16.004835,0.5133,-8.001,-2.612,0.002826,1.078,0.2229281173671304
202.87273216357463,-45.423401802905516,3.0680070162246453,18.7828591287995,10714,18.875765,19.389692,18.320066,0.3908,-6.688,-1.681,0.003426,0.996,0.21814648254242194
202.8408994622161,-45.42342526470537,111.36428868518138,14.883135131373832,10709,15.140275,15.527029,14.573044,0.6082,0.206,9.546,0.002771,1.225,0.1930658988313183
202.63748119941351,-45.42317033247186,135.75058973637533,14.668145687612233,6850,14.922969,15.294888,14.377718,0.6761,-20.055,0.058,0.002773,0.98,0.2782672581554347
202.24085869575356,-45.42161506773085,15.04012134114261,17.05687164978323,7639,17.410807,17.755613,16.896141,0.1245,-3.974,-0.532,0.002994,1.069,0.2813344156203385
203.3084859337902,-45.422410846237035,2.292745682083992,19.099110289417588,9976,18.862968,19.51774,18.153841,0.2599,-4.906,-5.45,0.003809,0.959,0.2764240818240613
202.8146146005766,-45.423166892580966,309.44679343998115,13.773535033021663,10994,13.582384,14.11795,12.894162,0.602,-9.828,-6.207,0.00276,1.098,0.2820693850252324
202.46478700255105,-45.422373582463116,4.048679768986316,18.481716431145564,6755,18.497845,19.00762,17.885891,0.2871,-11.908,-9.255,0.003469,1.035,0.3481286703205635
203.28522369990904,-45.42242703031942,6.852375837074124,17.910397062480524,10052,17.855942,18.383526,17.214657,0.266,-3.978,-4.276,0.003024,1.005,0.27986542898974726
203.72645191518623,-45.419747713878564,24.073829812869427,16.546137034976013,2562,16.358755,16.880198,15.689085,1.0073,-9.003,-15.029,0.002832,1.017,0.4968278105039336
203.68796065394474,-45.42006289074281,7.013676744100246,17.885135635858713,2554,17.310108,17.914095,16.531847,0.4954,-6.25,-2.655,0.003718,1.363,0.47620329911732245
