source_id,filter,ra,dec,x,y,flux,flux_err,mag,mag_err,snr,aper_radius_arcsec,aper_radius_pixels
T17-2369,F861,202.1655833333333,-45.22046666666666,8810.742562482288,2901.640892480715,6.454595609123917,1.1588145253152833,22.64532740449603,0.1949257491756606,5.569998880854371,3.0,5.454545454545454
T17-2194,F861,201.86591666666664,-45.19813333333333,10194.296874009604,3032.970253817021,5.617341505809997,1.1790347405743817,22.796172931060777,0.22788728497015726,4.764356225053588,3.0,5.454545454545454
T17-2318,F861,202.0775833333333,-45.0724361111111,9226.105066804374,3866.7677070647064,3.914606532553858,1.1390993036263095,23.18827970874576,0.3159350357378074,3.4365805686051716,3.0,5.454545454545454
T17-2385,F861,202.19054166666663,-44.992172222222216,8708.411227388198,4396.975833353979,4.998064725120033,1.1374546871861673,22.922995310109528,0.24709078474772966,4.3940780950881075,3.0,5.454545454545454
T17-2361,F861,202.15366666666665,-44.91257777777777,8883.79194209341,4916.461404667702,26.782972344291544,1.1358657950880207,21.100353067834703,0.04604606992906427,23.579345781968964,3.0,5.454545454545454
T17-2358,F861,202.149875,-44.86543333333333,8904.15504020418,5224.885200025641,10.821299587961596,1.133545178698852,22.08430144835367,0.11373227681557975,9.546421079028278,3.0,5.454545454545454
T17-2415,F861,202.268,-44.65770555555555,8366.43233885057,6589.115036860374,7.370531929450775,1.096276315689201,22.501252920213663,0.16148995727250212,6.72324287587761,3.0,5.454545454545454
T17-2346,F861,202.130875,-44.61068333333333,9007.750504491003,6891.5406882921625,4.14318350484837,1.1030765215969793,23.126664577580875,0.28906518736498354,3.7560254648970997,3.0,5.454545454545454
T17-2303,F861,202.0523333333333,-44.60435277777777,9374.173823902363,6929.423930061964,4.410201166332307,1.1159804654180139,23.05885400057332,0.2747403915170674,3.9518623336120617,3.0,5.454545454545454
T17-2365,F861,202.1595833333333,-44.555608333333325,8877.184493614486,7253.24940758214,5.060344445854371,1.101537297162424,22.90954980185179,0.23634338279095804,4.593892970206176,3.0,5.454545454545454
T17-2387,F861,202.192875,-44.50195555555555,8724.886626245192,7605.786356055391,6.179971097882938,1.101299391474877,22.692533889971855,0.19348320609654407,5.611526843401435,3.0,5.454545454545454
T17-2377,F861,202.1790833333333,-44.49650833333333,8789.584184706973,7640.892437715067,3.6678274867795717,1.1011226592113632,23.25897774800504,0.32595010024177107,3.3309890193400546,3.0,5.454545454545454
T17-2211,F861,201.884625,-44.59801944444444,10156.292671976567,6962.111261136137,8.729420966148394,1.1365111232176472,22.317536406642894,0.14135545511813855,7.680893559082808,3.0,5.454545454545454
T17-2240,F861,201.921375,-44.57849999999999,9986.510929371383,7091.936068134426,5.011935065959091,1.1297990134876519,22.919986410774097,0.24474852066121608,4.436129794880431,3.0,5.454545454545454
T17-2285,F861,202.009125,-44.43600833333333,9587.404636684765,8029.2431507954125,15.850203560811906,1.1256874748628283,21.669912889645598,0.07710939749209907,14.080465417582573,3.0,5.454545454545454
T17-2264,F861,201.964375,-44.368872222222215,9801.541033671914,8466.411623462947,7.159254600669199,1.1277821317758023,22.532830481823975,0.1710337122853316,6.348083019719649,3.0,5.454545454545454
T17-2315,F861,202.07316666666665,-44.29001944444444,9297.602694205092,8987.953084170938,4.461577164104106,1.1255872011048602,23.046278978450644,0.2739145219059132,3.9637774485394703,3.0,5.454545454545454
T17-2331,F861,202.0992083333333,-44.25174444444444,9177.996047237106,9239.690435298437,17.169933653339363,1.1172914084930452,21.58307845750311,0.07065162614825668,15.367462349412884,3.0,5.454545454545454
T17-2522,F861,202.5153333333333,-44.965172222222215,7205.722327248891,4583.552512526937,10.266830839354567,1.1207485172160008,22.14140898384617,0.11852121269068258,9.160690986108037,3.0,5.454545454545454
T17-2557,F861,202.5875833333333,-44.88071388888888,6873.132555538352,5137.743792872563,6.6581994930494135,1.1197271971528167,22.61160799162043,0.18259115826587544,5.94626933236911,3.0,5.454545454545454
T17-2602,F861,202.66904166666663,-44.78695555555555,6496.951114368177,5752.623417155116,15.7389759921431,1.0980041459637626,21.677558817716935,0.07574462626046985,14.33416809034757,3.0,5.454545454545454
T17-2687,F861,202.8525,-44.69895277777777,5644.913177304881,6329.931642601277,5.412675828138109,1.0939652082719886,22.836469956411758,0.21944000917107184,4.947758655586399,3.0,5.454545454545454
T17-2636,F861,202.76266666666663,-44.73402777777777,6062.530023071589,6099.958143487416,13.14578253406268,1.0954671172255956,21.87303389093286,0.09047679795493077,12.000161691166031,3.0,5.454545454545454
T17-2743,F861,202.97479166666665,-44.56320555555555,5074.943470692578,7218.260815741944,16.53905709337039,1.094891105084496,21.62372313399903,0.07187609948661376,15.105663948282801,3.0,5.454545454545454
T17-2644,F861,202.7775833333333,-44.61924722222221,5994.152207946753,6851.351221500715,9.270233345363707,1.0947588893901703,22.252273334722798,0.1282189258252241,8.467831076966766,3.0,5.454545454545454
T17-2649,F861,202.789375,-44.60253333333333,5939.341590170384,6960.820297365977,3.4874826525197093,1.0946849684505344,23.31371985996519,0.3408014380207843,3.185832228477611,3.0,5.454545454545454
T17-2674,F861,202.820875,-44.56345,5792.737897199588,7216.78455023958,5.433511188586655,1.0948088650581733,22.83229858577811,0.21876712512908425,4.962976974339664,3.0,5.454545454545454
T17-2647,F861,202.78704166666665,-44.5450611111111,5950.663424473814,7336.996698320316,5.549945664112249,1.0938642007206745,22.809278171874272,0.21399271951272736,5.073706279495899,3.0,5.454545454545454
T17-2692,F861,202.8663333333333,-44.53095,5580.787896345514,7429.621102106668,5.621756137855741,1.0931587231504407,22.795319993175333,0.21112299683000918,5.142671433526194,3.0,5.454545454545454
T17-2726,F861,202.9279583333333,-44.46597499999999,5293.00623035706,7854.878808590145,17.95689668944037,1.0962750250529023,21.534421789871132,0.06628458723449705,16.37991952664783,3.0,5.454545454545454
T17-2533,F861,202.5444583333333,-44.564052777777775,7081.799129815838,7209.664347929833,9.33720214057468,1.0945623401759326,22.244458097685158,0.12727645211080868,8.530534806335362,3.0,5.454545454545454
T17-2731,F861,202.9363333333333,-44.41698333333333,5253.676088783398,8175.5428411928915,21.328334637457566,1.197154877324545,21.34760763470022,0.06094214176156498,17.815852436004835,3.0,5.454545454545454
T17-2734,F861,202.94329166666665,-44.37693888888888,5220.951701540976,8437.644353111209,4.458746093214957,1.1116042329724778,23.046968145463346,0.27068349169673706,4.011091322756191,3.0,5.454545454545454
T17-2693,F861,202.87254166666665,-44.36555277777777,5551.968355197461,8512.273946775107,5.596691767382927,1.1010770499555773,22.80017152700282,0.2136046198456387,5.082924730479783,3.0,5.454545454545454
T17-2679,F861,202.8288333333333,-44.361913888888886,5756.5155164932585,8536.011138284668,7.655111599998732,1.1004374896842077,22.46012118390015,0.156076734873923,6.956425668663394,3.0,5.454545454545454
T17-2684,F861,202.8425,-44.25253055555555,5692.922429515001,9252.071187432452,6.066143022995594,1.1067611341352914,22.712718386083203,0.19809137845821068,5.48098666993312,3.0,5.454545454545454
T17-2856,F861,203.2530833333333,-44.44150277777777,3773.494848578216,8011.228031290879,14.74415957968721,1.1133897927061418,21.74844994321728,0.08198823414897223,13.242585549352752,3.0,5.454545454545454
T17-2741,F861,202.9693333333333,-44.409613888888885,5099.340012860611,8223.651515376387,9.82623268233112,1.0987173162348285,22.189032390281138,0.12140127428244851,8.943367449604265,3.0,5.454545454545454
T17-2932,F861,203.48475,-44.26152222222222,2682.1062857343795,9182.945935484262,8.0357619675841,1.1314243019431038,22.407432340615784,0.15287017367092826,7.102341671275324,3.0,5.454545454545454
T17-2859,F861,203.259375,-44.23307222222222,3737.785844806131,9375.468041835022,8.645123180206488,1.127676860513873,22.328072035731413,0.14162430878152638,7.666312472056026,3.0,5.454545454545454
T17-2753,F861,203.00375,-44.36922777777777,4938.020567731155,8487.810289965368,27.90000944412178,1.1022021967756532,21.055989124295465,0.04289248834843683,25.3129684605416,3.0,5.454545454545454
T17-2745,F861,202.98954166666664,-44.21679444444444,5003.204877629961,9485.734252635546,4.130367674456025,1.109864297741053,23.130028217178566,0.2917463880705536,3.7215069291468437,3.0,5.454545454545454
T17-2749,F861,202.99816666666663,-44.12605277777777,4961.905017943383,10079.703112001927,3.4991272553937156,1.123530784899167,23.310100657289222,0.3486178013231724,3.114402651377061,3.0,5.454545454545454
T17-2447,F861,202.32729166666664,-44.55454444444444,8094.990759937853,7266.3467645317605,17.114788365454746,1.0916071895959574,21.58657116700668,0.06924990375638287,15.678522941745682,3.0,5.454545454545454
T17-2438,F861,202.3113333333333,-44.5371,8170.230200535445,7380.016896867795,3.3948153920768207,1.0925795188243295,23.34295959350452,0.34943082411296766,3.107156352088508,3.0,5.454545454545454
T17-2510,F861,202.4670833333333,-44.44309722222221,7446.69782143017,7999.728602758329,4.08818584899968,1.1013962685634173,23.141173423474708,0.2925076913656975,3.7118210454190272,3.0,5.454545454545454
T17-2591,F861,202.64354166666664,-44.27951944444444,6625.229037315805,9073.800768542582,5.566785989341965,1.1074383730289998,22.805988686194844,0.21599284370516186,5.026723043843986,3.0,5.454545454545454
T17-2585,F861,202.6370833333333,-44.23965555555555,6656.287383011221,9334.66379084723,25.454382236523642,1.1114696932604389,21.155593596451162,0.04740884596023421,22.901553133540265,3.0,5.454545454545454
T17-2685,F861,202.84416666666664,-44.19171388888888,5685.302083542006,9650.191998585597,6.7533565663688755,1.11260712637549,22.596200799060156,0.17887369442234052,6.069848382482594,3.0,5.454545454545454
T17-2550,F861,202.5809583333333,-44.18536111111111,6920.8164632957,9689.205900080273,25.356646861563018,1.1158911875422353,21.159770444188155,0.047780902163436376,22.723225297093133,3.0,5.454545454545454
T17-2519,F861,202.507,-44.19212777777777,7267.7721608854,9643.47450543992,35.65529286533222,1.1172356823621616,20.789689979987102,0.03402084605418231,31.91385079104039,3.0,5.454545454545454
T17-2520,F861,202.509375,-44.123997222222215,7258.679619509109,10089.531696633696,40.91544086575987,1.1284804251039735,20.64028191229907,0.029945468702539765,36.25711173677655,3.0,5.454545454545454
T17-2230,F861,201.90516666666664,-44.30327499999999,10083.778129029133,8892.598433430063,14.166321662399627,1.1370008336474473,21.791857253192305,0.08714209654068382,12.459376671655294,3.0,5.454545454545454
T17-2272,F861,201.976125,-44.23876666666666,9756.068618254265,9318.697350761282,8.333734645497382,1.1367319139252696,22.3679008300805,0.14809578736941018,7.3313105257333815,3.0,5.454545454545454
T17-3019,F861,203.78204166666663,-44.21341944444444,1284.909471933981,9485.106695621902,40.240509617678036,1.1744853939707227,20.658341319709848,0.031688995152124755,34.262247810193834,3.0,5.454545454545454
